<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXBC,D,27/07/12,00:00:00,9467.6700000,9699.6500000,9467.6700000,9688.3500000,0
MOEXBC,D,30/07/12,00:00:00,9688.3500000,9780.8500000,9669.7000000,9746.2700000,0
MOEXBC,D,31/07/12,00:00:00,9746.2700000,9791.6500000,9576.4900000,9588.5800000,0
MOEXBC,D,01/08/12,00:00:00,9588.5800000,9694.3200000,9564.3200000,9603.1400000,0
MOEXBC,D,02/08/12,00:00:00,9603.1400000,9755.3800000,9459.7500000,9505.1300000,0
MOEXBC,D,03/08/12,00:00:00,9505.1300000,9706.5400000,9503.0200000,9702.7700000,0
MOEXBC,D,06/08/12,00:00:00,9702.7700000,9882.5300000,9674.4500000,9805.1000000,0
MOEXBC,D,07/08/12,00:00:00,9805.1000000,9943.1400000,9789.3700000,9896.8100000,0
MOEXBC,D,08/08/12,00:00:00,9896.8100000,9934.7300000,9833.7400000,9908.1000000,0
MOEXBC,D,09/08/12,00:00:00,9908.1000000,9978.3000000,9825.4400000,9955.0300000,0
MOEXBC,D,10/08/12,00:00:00,9955.0300000,9955.0300000,9767.0400000,9897.6700000,0
MOEXBC,D,13/08/12,00:00:00,9897.6700000,10027.5100000,9877.8700000,9929.8000000,0
MOEXBC,D,14/08/12,00:00:00,9929.8000000,10021.2400000,9929.8000000,9958.3800000,0
MOEXBC,D,15/08/12,00:00:00,9958.3800000,9958.3800000,9794.7300000,9897.3000000,0
MOEXBC,D,16/08/12,00:00:00,9897.3000000,10011.2700000,9856.7900000,10009.1900000,0
MOEXBC,D,17/08/12,00:00:00,10009.1900000,10009.1900000,9876.7500000,9902.7400000,0
MOEXBC,D,20/08/12,00:00:00,9902.7400000,9902.7400000,9725.0300000,9790.7000000,0
MOEXBC,D,21/08/12,00:00:00,9790.7000000,9956.2100000,9790.4600000,9855.1400000,0
MOEXBC,D,22/08/12,00:00:00,9855.1400000,9928.9900000,9805.1200000,9928.9900000,0
MOEXBC,D,23/08/12,00:00:00,9928.9900000,10055.3800000,9834.1600000,9834.1600000,0
MOEXBC,D,24/08/12,00:00:00,9834.1600000,10000.5600000,9834.1600000,9971.8300000,0
MOEXBC,D,27/08/12,00:00:00,9971.8300000,9981.2300000,9867.3500000,9912.7500000,0
MOEXBC,D,28/08/12,00:00:00,9912.7500000,9983.1800000,9883.1700000,9933.0900000,0
MOEXBC,D,29/08/12,00:00:00,9933.0900000,10005.8000000,9850.4800000,9863.6400000,0
MOEXBC,D,30/08/12,00:00:00,9863.6400000,9894.3800000,9779.3300000,9810.4500000,0
MOEXBC,D,31/08/12,00:00:00,9810.4500000,9851.9700000,9690.1000000,9717.8200000,0
MOEXBC,D,03/09/12,00:00:00,9717.8200000,9871.2100000,9711.8600000,9843.8200000,0
MOEXBC,D,04/09/12,00:00:00,9843.8200000,9876.4600000,9811.8600000,9841.5900000,0
MOEXBC,D,05/09/12,00:00:00,9841.5900000,9841.5900000,9702.0600000,9720.7900000,0
MOEXBC,D,06/09/12,00:00:00,9720.7900000,9964.4000000,9720.7900000,9947.4700000,0
MOEXBC,D,07/09/12,00:00:00,9947.4700000,10137.2500000,9947.4700000,10064.8900000,0
MOEXBC,D,10/09/12,00:00:00,10064.8900000,10125.8200000,10034.1500000,10092.0500000,0
MOEXBC,D,11/09/12,00:00:00,10092.0500000,10120.4500000,10029.6100000,10104.8200000,0
MOEXBC,D,12/09/12,00:00:00,10104.8200000,10142.5400000,10064.7500000,10112.1500000,0
MOEXBC,D,13/09/12,00:00:00,10112.1500000,10270.3000000,10056.7300000,10261.9400000,0
MOEXBC,D,14/09/12,00:00:00,10261.9400000,10540.6000000,10261.9400000,10461.3200000,0
MOEXBC,D,17/09/12,00:00:00,10461.3200000,10559.0800000,10403.4000000,10417.2400000,0
MOEXBC,D,18/09/12,00:00:00,10417.2400000,10481.6300000,10336.2700000,10372.0200000,0
MOEXBC,D,19/09/12,00:00:00,10372.0200000,10457.6100000,10224.7000000,10317.0800000,0
MOEXBC,D,20/09/12,00:00:00,10317.0800000,10317.0800000,10180.3700000,10304.4200000,0
MOEXBC,D,21/09/12,00:00:00,10304.4200000,10349.1500000,10198.4500000,10222.6800000,0
MOEXBC,D,24/09/12,00:00:00,10222.6800000,10222.6800000,10120.8500000,10219.2500000,0
MOEXBC,D,25/09/12,00:00:00,10219.2500000,10255.8100000,10070.4700000,10094.1400000,0
MOEXBC,D,26/09/12,00:00:00,10094.1400000,10094.1400000,9892.5200000,9928.2000000,0
MOEXBC,D,27/09/12,00:00:00,9928.2000000,10020.0600000,9851.8800000,10013.2000000,0
MOEXBC,D,28/09/12,00:00:00,10013.2000000,10037.8700000,9941.0400000,9995.5300000,0
MOEXBC,D,01/10/12,00:00:00,9995.5300000,10186.2200000,9951.6500000,10130.7400000,0
MOEXBC,D,02/10/12,00:00:00,10130.7400000,10165.6400000,10087.3600000,10099.4700000,0
MOEXBC,D,03/10/12,00:00:00,10099.4700000,10129.0700000,10031.9700000,10042.2500000,0
MOEXBC,D,04/10/12,00:00:00,10042.2500000,10080.2700000,9920.5500000,10022.9900000,0
MOEXBC,D,05/10/12,00:00:00,10022.9900000,10174.1700000,10022.9900000,10067.4100000,0
MOEXBC,D,08/10/12,00:00:00,10067.4100000,10088.5500000,9993.5200000,10079.7200000,0
MOEXBC,D,09/10/12,00:00:00,10079.7200000,10132.0900000,10039.3000000,10045.2200000,0
MOEXBC,D,10/10/12,00:00:00,10045.2200000,10060.8500000,9958.8700000,9976.4300000,0
MOEXBC,D,11/10/12,00:00:00,9976.4300000,10046.9000000,9953.0900000,10000.8200000,0
MOEXBC,D,12/10/12,00:00:00,10000.8200000,10004.0900000,9865.9400000,9908.4500000,0
MOEXBC,D,15/10/12,00:00:00,9908.4500000,9966.1900000,9869.4600000,9909.4800000,0
MOEXBC,D,16/10/12,00:00:00,9909.4800000,9992.0400000,9872.5500000,9977.3900000,0
MOEXBC,D,17/10/12,00:00:00,9977.3900000,10113.7300000,9964.6000000,10080.4100000,0
MOEXBC,D,18/10/12,00:00:00,10080.4100000,10161.3200000,10029.1800000,10093.8300000,0
MOEXBC,D,19/10/12,00:00:00,10093.8300000,10093.8300000,9962.0800000,9966.2600000,0
MOEXBC,D,22/10/12,00:00:00,9966.2600000,10119.6900000,9950.4000000,10088.1500000,0
MOEXBC,D,23/10/12,00:00:00,10088.1500000,10094.3600000,9952.9000000,9997.8100000,0
MOEXBC,D,24/10/12,00:00:00,9997.8100000,10034.0300000,9881.6900000,9947.0100000,0
MOEXBC,D,25/10/12,00:00:00,9947.0100000,10014.5600000,9907.9600000,9941.0800000,0
MOEXBC,D,26/10/12,00:00:00,9941.0800000,9941.0800000,9795.6100000,9871.0400000,0
MOEXBC,D,29/10/12,00:00:00,9871.0400000,9871.0400000,9781.0400000,9840.6000000,0
MOEXBC,D,30/10/12,00:00:00,9840.6000000,9883.0000000,9750.3500000,9761.1200000,0
MOEXBC,D,31/10/12,00:00:00,9761.1200000,9852.6000000,9739.7100000,9754.4900000,0
MOEXBC,D,01/11/12,00:00:00,9754.4900000,9885.2800000,9667.0800000,9877.6300000,0
MOEXBC,D,02/11/12,00:00:00,9877.6300000,9938.5500000,9838.7400000,9878.0900000,0
MOEXBC,D,06/11/12,00:00:00,9878.0900000,9965.0200000,9878.0900000,9958.2600000,0
MOEXBC,D,07/11/12,00:00:00,9958.2600000,9968.2300000,9725.7300000,9733.0800000,0
MOEXBC,D,08/11/12,00:00:00,9733.0800000,9755.6300000,9580.2100000,9615.3700000,0
MOEXBC,D,09/11/12,00:00:00,9615.3700000,9666.3100000,9558.3700000,9648.3200000,0
MOEXBC,D,12/11/12,00:00:00,9648.3200000,9672.2900000,9564.7100000,9652.2900000,0
MOEXBC,D,13/11/12,00:00:00,9652.2900000,9652.2900000,9388.8600000,9449.8600000,0
MOEXBC,D,14/11/12,00:00:00,9449.8600000,9456.0500000,9317.6400000,9385.1900000,0
MOEXBC,D,15/11/12,00:00:00,9385.1900000,9530.7900000,9352.5300000,9492.2000000,0
MOEXBC,D,16/11/12,00:00:00,9492.2000000,9510.7500000,9421.8900000,9488.0400000,0
MOEXBC,D,19/11/12,00:00:00,9488.0400000,9586.4200000,9488.0400000,9573.2700000,0
MOEXBC,D,20/11/12,00:00:00,9573.2700000,9590.8800000,9503.0000000,9532.8600000,0
MOEXBC,D,21/11/12,00:00:00,9532.8600000,9627.1800000,9490.8400000,9598.0100000,0
MOEXBC,D,22/11/12,00:00:00,9598.0100000,9643.9000000,9581.8200000,9622.5300000,0
MOEXBC,D,23/11/12,00:00:00,9622.5300000,9686.2000000,9578.0500000,9678.5400000,0
MOEXBC,D,26/11/12,00:00:00,9678.5400000,9678.5400000,9572.8800000,9597.3000000,0
MOEXBC,D,27/11/12,00:00:00,9597.3000000,9645.5400000,9502.5800000,9524.9700000,0
MOEXBC,D,28/11/12,00:00:00,9524.9700000,9524.9700000,9411.3600000,9478.2100000,0
MOEXBC,D,29/11/12,00:00:00,9478.2100000,9532.1000000,9451.1600000,9489.8500000,0
MOEXBC,D,30/11/12,00:00:00,9489.8500000,9640.7000000,9455.0100000,9613.6900000,0
MOEXBC,D,03/12/12,00:00:00,9613.6900000,9703.9200000,9604.1400000,9657.0000000,0
MOEXBC,D,04/12/12,00:00:00,9657.0000000,9702.7800000,9622.1100000,9653.0400000,0
MOEXBC,D,05/12/12,00:00:00,9653.0400000,9838.3100000,9653.0400000,9826.0900000,0
MOEXBC,D,06/12/12,00:00:00,9826.0900000,9877.7600000,9790.2600000,9824.0500000,0
MOEXBC,D,07/12/12,00:00:00,9824.0500000,9851.7600000,9737.5400000,9849.4600000,0
MOEXBC,D,10/12/12,00:00:00,9849.4600000,9920.3500000,9831.8400000,9868.8500000,0
MOEXBC,D,11/12/12,00:00:00,9868.8500000,9897.7500000,9836.3200000,9892.2700000,0
MOEXBC,D,12/12/12,00:00:00,9892.2700000,10033.9900000,9892.2700000,10025.1100000,0
MOEXBC,D,13/12/12,00:00:00,10025.1100000,10025.1100000,9914.9900000,9936.7000000,0
MOEXBC,D,14/12/12,00:00:00,9936.7000000,10046.1900000,9936.7000000,9984.4600000,0
MOEXBC,D,17/12/12,00:00:00,9984.4600000,10080.6700000,9974.1400000,10069.2600000,0
MOEXBC,D,18/12/12,00:00:00,10069.2600000,10158.2000000,10069.2600000,10134.9600000,0
MOEXBC,D,19/12/12,00:00:00,10134.9600000,10167.5800000,10111.9100000,10119.7400000,0
MOEXBC,D,20/12/12,00:00:00,10119.7400000,10210.2700000,10060.2800000,10203.9500000,0
MOEXBC,D,21/12/12,00:00:00,10203.9500000,10203.9500000,10099.9200000,10147.7500000,0
MOEXBC,D,24/12/12,00:00:00,10147.7500000,10147.7500000,10085.7300000,10097.1300000,0
MOEXBC,D,25/12/12,00:00:00,10097.1300000,10143.4000000,10074.5700000,10118.4400000,0
MOEXBC,D,26/12/12,00:00:00,10118.4400000,10123.8700000,10076.1800000,10100.1600000,0
MOEXBC,D,27/12/12,00:00:00,10100.1600000,10125.2600000,10062.5100000,10068.1600000,0
MOEXBC,D,28/12/12,00:00:00,10068.1600000,10133.3000000,10068.1600000,10113.5300000,0
MOEXBC,D,08/01/13,00:00:00,10113.5300000,10366.5900000,10113.5300000,10322.8000000,0
MOEXBC,D,09/01/13,00:00:00,10322.8000000,10382.4800000,10322.0400000,10358.5600000,0
MOEXBC,D,10/01/13,00:00:00,10358.5600000,10390.4400000,10278.5400000,10303.0700000,0
MOEXBC,D,11/01/13,00:00:00,10303.0700000,10367.5400000,10303.0700000,10352.8000000,0
MOEXBC,D,14/01/13,00:00:00,10352.8000000,10469.2300000,10352.8000000,10430.4400000,0
MOEXBC,D,15/01/13,00:00:00,10430.4400000,10436.1100000,10353.7800000,10423.8100000,0
MOEXBC,D,16/01/13,00:00:00,10423.8100000,10423.8100000,10284.2300000,10340.8300000,0
MOEXBC,D,17/01/13,00:00:00,10340.8300000,10386.5100000,10320.1500000,10384.1000000,0
MOEXBC,D,18/01/13,00:00:00,10384.1000000,10475.8200000,10384.1000000,10449.6900000,0
MOEXBC,D,21/01/13,00:00:00,10449.6900000,10477.9600000,10422.4300000,10470.5000000,0
MOEXBC,D,22/01/13,00:00:00,10470.5000000,10470.5000000,10332.5400000,10401.6800000,0
MOEXBC,D,23/01/13,00:00:00,10396.9600000,10441.5000000,10368.2000000,10410.4600000,0
MOEXBC,D,24/01/13,00:00:00,10410.4600000,10440.9500000,10321.3200000,10398.5700000,0
MOEXBC,D,25/01/13,00:00:00,10398.5700000,10502.7500000,10374.9100000,10501.6100000,0
MOEXBC,D,28/01/13,00:00:00,10501.6100000,10620.3500000,10494.5200000,10614.9900000,0
MOEXBC,D,29/01/13,00:00:00,10614.9900000,10640.1000000,10550.4600000,10578.9600000,0
MOEXBC,D,30/01/13,00:00:00,10586.5800000,10632.4200000,10507.6600000,10574.6000000,0
MOEXBC,D,31/01/13,00:00:00,10574.6000000,10618.2400000,10540.8600000,10616.0700000,0
MOEXBC,D,01/02/13,00:00:00,10616.0700000,10636.0900000,10505.2300000,10559.3600000,0
MOEXBC,D,04/02/13,00:00:00,10559.3600000,10564.2200000,10415.6300000,10416.9000000,0
MOEXBC,D,05/02/13,00:00:00,10416.9000000,10474.7100000,10396.6800000,10474.7100000,0
MOEXBC,D,06/02/13,00:00:00,10474.7100000,10560.0600000,10373.3600000,10392.5200000,0
MOEXBC,D,07/02/13,00:00:00,10400.6300000,10417.1300000,10304.3300000,10329.3800000,0
MOEXBC,D,08/02/13,00:00:00,10329.3800000,10366.6700000,10265.8900000,10320.6500000,0
MOEXBC,D,11/02/13,00:00:00,10320.6500000,10361.9300000,10259.3100000,10271.3700000,0
MOEXBC,D,12/02/13,00:00:00,10271.3700000,10310.2000000,10221.1300000,10277.2600000,0
MOEXBC,D,13/02/13,00:00:00,10276.5900000,10423.9900000,10265.3800000,10383.3500000,0
MOEXBC,D,14/02/13,00:00:00,10383.3500000,10490.3100000,10277.7300000,10305.7700000,0
MOEXBC,D,15/02/13,00:00:00,10305.7700000,10305.7700000,10172.6500000,10175.8900000,0
MOEXBC,D,18/02/13,00:00:00,10175.8900000,10228.2100000,10139.9300000,10226.0200000,0
MOEXBC,D,19/02/13,00:00:00,10226.0200000,10321.0900000,10215.4700000,10316.3600000,0
MOEXBC,D,20/02/13,00:00:00,10316.3600000,10337.3100000,10240.6500000,10240.6500000,0
MOEXBC,D,21/02/13,00:00:00,10240.6500000,10240.6500000,10127.7300000,10170.8100000,0
MOEXBC,D,22/02/13,00:00:00,10170.8100000,10216.3300000,10150.3700000,10204.3800000,0
MOEXBC,D,25/02/13,00:00:00,10204.3800000,10236.0100000,10150.8800000,10187.2700000,0
MOEXBC,D,26/02/13,00:00:00,10187.2700000,10187.2700000,10085.1600000,10130.6200000,0
MOEXBC,D,27/02/13,00:00:00,10130.6200000,10141.0300000,10064.5500000,10133.0900000,0
MOEXBC,D,28/02/13,00:00:00,10133.0900000,10153.0500000,10078.7600000,10112.9500000,0
MOEXBC,D,01/03/13,00:00:00,10112.9500000,10112.9500000,9977.1300000,10038.7000000,0
MOEXBC,D,04/03/13,00:00:00,10038.7000000,10038.7000000,9934.3600000,9972.5800000,0
MOEXBC,D,05/03/13,00:00:00,9972.5800000,10100.6000000,9972.5800000,10093.9500000,0
MOEXBC,D,06/03/13,00:00:00,10093.9500000,10156.5900000,10086.9600000,10139.1500000,0
MOEXBC,D,07/03/13,00:00:00,10139.1500000,10161.4800000,10099.3600000,10125.1000000,0
MOEXBC,D,11/03/13,00:00:00,10125.1000000,10266.8100000,10125.1000000,10218.9800000,0
MOEXBC,D,12/03/13,00:00:00,10218.9800000,10218.9800000,10149.6800000,10162.9200000,0
MOEXBC,D,13/03/13,00:00:00,10162.9200000,10249.0400000,10137.3300000,10147.4600000,0
MOEXBC,D,14/03/13,00:00:00,10147.4600000,10193.0300000,10116.1800000,10179.0500000,0
MOEXBC,D,15/03/13,00:00:00,10179.0500000,10255.0500000,10097.1100000,10133.8400000,0
MOEXBC,D,18/03/13,00:00:00,10133.8400000,10133.8400000,9839.0200000,9914.1100000,0
MOEXBC,D,19/03/13,00:00:00,9914.1100000,9963.6200000,9750.9600000,9776.2900000,0
MOEXBC,D,20/03/13,00:00:00,9776.2900000,9913.1400000,9776.2900000,9901.4500000,0
MOEXBC,D,21/03/13,00:00:00,9901.4500000,9960.9800000,9886.8500000,9899.3600000,0
MOEXBC,D,22/03/13,00:00:00,9899.3600000,9899.3600000,9783.5000000,9793.8800000,0
MOEXBC,D,25/03/13,00:00:00,9793.8800000,9899.3900000,9695.4800000,9699.6500000,0
MOEXBC,D,26/03/13,00:00:00,9699.6500000,9754.8800000,9624.8300000,9677.4500000,0
MOEXBC,D,27/03/13,00:00:00,9677.4500000,9703.2200000,9566.1000000,9670.5000000,0
MOEXBC,D,28/03/13,00:00:00,9670.5000000,9758.9800000,9607.9800000,9752.0100000,0
MOEXBC,D,29/03/13,00:00:00,9752.0100000,9795.3400000,9729.3900000,9783.6800000,0
MOEXBC,D,01/04/13,00:00:00,9783.6800000,9786.5000000,9680.5800000,9684.4000000,0
MOEXBC,D,02/04/13,00:00:00,9684.4000000,9749.7500000,9684.4000000,9707.4000000,0
MOEXBC,D,03/04/13,00:00:00,9707.4000000,9737.6800000,9639.6800000,9643.4600000,0
MOEXBC,D,04/04/13,00:00:00,9643.4600000,9803.2800000,9637.6100000,9722.6000000,0
MOEXBC,D,05/04/13,00:00:00,9722.6000000,9744.6300000,9613.4900000,9648.2100000,0
MOEXBC,D,08/04/13,00:00:00,9648.2100000,9722.2600000,9590.5500000,9632.3600000,0
MOEXBC,D,09/04/13,00:00:00,9632.3600000,9719.8700000,9619.7900000,9713.7800000,0
MOEXBC,D,10/04/13,00:00:00,9713.7800000,9752.7300000,9670.9400000,9710.0800000,0
MOEXBC,D,11/04/13,00:00:00,9710.0800000,9710.0800000,9530.0300000,9544.6300000,0
MOEXBC,D,12/04/13,00:00:00,9515.9400000,9516.0400000,9428.8700000,9468.0800000,0
MOEXBC,D,15/04/13,00:00:00,9468.0800000,9468.0800000,9239.1600000,9239.3900000,0
MOEXBC,D,16/04/13,00:00:00,9239.3900000,9343.6400000,9227.0800000,9277.3300000,0
MOEXBC,D,17/04/13,00:00:00,9277.3300000,9299.8700000,9101.1200000,9173.7600000,0
MOEXBC,D,18/04/13,00:00:00,9173.7600000,9250.6800000,9133.0700000,9160.3000000,0
MOEXBC,D,19/04/13,00:00:00,9160.3000000,9210.9700000,9109.9400000,9163.0900000,0
MOEXBC,D,22/04/13,00:00:00,9163.0900000,9240.9700000,9051.3700000,9092.2000000,0
MOEXBC,D,23/04/13,00:00:00,9092.2000000,9169.8400000,9022.4300000,9156.3200000,0
MOEXBC,D,24/04/13,00:00:00,9156.3200000,9377.6900000,9156.3200000,9372.7100000,0
MOEXBC,D,25/04/13,00:00:00,9372.7100000,9432.5300000,9288.8000000,9312.9500000,0
MOEXBC,D,26/04/13,00:00:00,9312.9500000,9321.8800000,9251.3600000,9303.7300000,0
MOEXBC,D,29/04/13,00:00:00,9303.7300000,9343.6100000,9219.5600000,9225.7900000,0
MOEXBC,D,30/04/13,00:00:00,9230.9300000,9414.7500000,9228.0000000,9395.8200000,0
MOEXBC,D,02/05/13,00:00:00,9338.7000000,9407.5800000,9310.3900000,9407.5800000,0
MOEXBC,D,03/05/13,00:00:00,9407.5800000,9515.1500000,9375.3000000,9513.7600000,0
MOEXBC,D,06/05/13,00:00:00,9513.7600000,9555.4700000,9482.8900000,9519.0100000,0
MOEXBC,D,07/05/13,00:00:00,9506.4000000,9637.1600000,9484.7200000,9612.6100000,0
MOEXBC,D,08/05/13,00:00:00,9612.6100000,9676.4400000,9576.2300000,9669.9500000,0
MOEXBC,D,10/05/13,00:00:00,9669.9500000,9741.5800000,9627.4800000,9675.2600000,0
MOEXBC,D,13/05/13,00:00:00,9675.2600000,9675.2600000,9552.0900000,9567.7700000,0
MOEXBC,D,14/05/13,00:00:00,9517.8500000,9578.3700000,9485.6100000,9528.1400000,0
MOEXBC,D,15/05/13,00:00:00,9528.1400000,9535.6800000,9389.9100000,9419.5200000,0
MOEXBC,D,16/05/13,00:00:00,9419.5200000,9435.0500000,9335.6100000,9340.1400000,0
MOEXBC,D,17/05/13,00:00:00,9340.1400000,9512.8600000,9340.0000000,9512.8600000,0
MOEXBC,D,20/05/13,00:00:00,9512.8600000,9596.4700000,9512.8600000,9556.9700000,0
MOEXBC,D,21/05/13,00:00:00,9556.9700000,9639.0300000,9482.1400000,9629.1100000,0
MOEXBC,D,22/05/13,00:00:00,9629.1100000,9774.3000000,9626.6500000,9716.6500000,0
MOEXBC,D,23/05/13,00:00:00,9716.6500000,9716.6500000,9448.7900000,9482.8900000,0
MOEXBC,D,24/05/13,00:00:00,9482.8900000,9505.2500000,9315.5000000,9369.6300000,0
MOEXBC,D,27/05/13,00:00:00,9369.6300000,9392.2200000,9308.1400000,9352.0600000,0
MOEXBC,D,28/05/13,00:00:00,9363.7900000,9500.8300000,9363.7900000,9435.8500000,0
MOEXBC,D,29/05/13,00:00:00,9419.0700000,9419.0700000,9194.1300000,9236.8500000,0
MOEXBC,D,30/05/13,00:00:00,9206.2200000,9292.4200000,9153.8000000,9227.3100000,0
MOEXBC,D,31/05/13,00:00:00,9248.7600000,9280.0500000,9069.2900000,9113.5000000,0
MOEXBC,D,03/06/13,00:00:00,9095.8300000,9196.5000000,8973.5700000,9094.9800000,0
MOEXBC,D,04/06/13,00:00:00,9094.9800000,9221.6500000,9078.1800000,9101.9200000,0
MOEXBC,D,05/06/13,00:00:00,9062.3000000,9119.7900000,8954.5100000,9014.5500000,0
MOEXBC,D,06/06/13,00:00:00,8996.8200000,9023.2000000,8920.3400000,8992.3900000,0
MOEXBC,D,07/06/13,00:00:00,9010.4400000,9159.9100000,8978.2700000,9138.0600000,0
MOEXBC,D,10/06/13,00:00:00,9145.8900000,9218.5900000,9004.8000000,9108.4300000,0
MOEXBC,D,11/06/13,00:00:00,9069.1100000,9100.0700000,8781.2400000,8859.1600000,0
MOEXBC,D,13/06/13,00:00:00,8742.6100000,8779.2400000,8594.6800000,8779.2400000,0
MOEXBC,D,14/06/13,00:00:00,8782.8600000,8846.2100000,8672.3000000,8795.2400000,0
MOEXBC,D,17/06/13,00:00:00,8809.2800000,8969.9300000,8800.6600000,8902.7600000,0
MOEXBC,D,18/06/13,00:00:00,8910.7100000,9064.6900000,8904.1800000,9044.8300000,0
MOEXBC,D,19/06/13,00:00:00,9044.8300000,9050.3200000,8887.1000000,8961.2200000,0
MOEXBC,D,20/06/13,00:00:00,8815.3200000,8839.1700000,8727.6400000,8788.3500000,0
MOEXBC,D,21/06/13,00:00:00,8751.5000000,8874.7700000,8707.1600000,8788.6500000,0
MOEXBC,D,24/06/13,00:00:00,8730.3300000,8798.2900000,8666.5500000,8759.7800000,0
MOEXBC,D,25/06/13,00:00:00,8743.7400000,8837.0200000,8702.5200000,8829.8500000,0
MOEXBC,D,26/06/13,00:00:00,8807.0900000,8956.9100000,8765.0600000,8947.3600000,0
MOEXBC,D,27/06/13,00:00:00,8954.0700000,8962.7600000,8807.9400000,8902.8100000,0
MOEXBC,D,28/06/13,00:00:00,8904.9400000,9008.1700000,8852.5600000,9008.1700000,0
MOEXBC,D,01/07/13,00:00:00,9008.1700000,9044.0900000,8917.5900000,9033.3900000,0
MOEXBC,D,02/07/13,00:00:00,9034.6000000,9055.3300000,8971.4700000,9042.1400000,0
MOEXBC,D,03/07/13,00:00:00,9042.1400000,9042.1400000,8928.4700000,9040.4700000,0
MOEXBC,D,04/07/13,00:00:00,9042.5500000,9139.2200000,8975.5600000,9137.9400000,0
MOEXBC,D,05/07/13,00:00:00,9141.9300000,9185.3600000,9038.9900000,9105.0300000,0
MOEXBC,D,08/07/13,00:00:00,9075.2800000,9141.7000000,9027.9700000,9127.8800000,0
MOEXBC,D,09/07/13,00:00:00,9113.9600000,9141.4900000,9056.8500000,9118.2400000,0
MOEXBC,D,10/07/13,00:00:00,9111.3200000,9111.3200000,8981.4700000,9026.3400000,0
MOEXBC,D,11/07/13,00:00:00,9060.7800000,9282.1900000,9060.7800000,9268.5100000,0
MOEXBC,D,12/07/13,00:00:00,9267.4700000,9482.4700000,9267.4700000,9449.3100000,0
MOEXBC,D,15/07/13,00:00:00,9479.9500000,9545.1100000,9450.4900000,9522.7100000,0
MOEXBC,D,16/07/13,00:00:00,9526.5700000,9608.8300000,9501.0900000,9547.3000000,0
MOEXBC,D,17/07/13,00:00:00,9561.6600000,9737.6900000,9548.3500000,9726.4300000,0
MOEXBC,D,18/07/13,00:00:00,9725.8500000,9765.9900000,9548.0600000,9635.8900000,0
MOEXBC,D,19/07/13,00:00:00,9612.2500000,9741.1700000,9547.2800000,9688.6500000,0
MOEXBC,D,22/07/13,00:00:00,9679.1600000,9690.1700000,9551.4300000,9631.3200000,0
MOEXBC,D,23/07/13,00:00:00,9637.5200000,9709.8200000,9592.2500000,9634.0200000,0
MOEXBC,D,24/07/13,00:00:00,9639.4300000,9639.4300000,9488.4000000,9538.4400000,0
MOEXBC,D,25/07/13,00:00:00,9509.1700000,9534.9500000,9445.2700000,9507.5900000,0
MOEXBC,D,26/07/13,00:00:00,9521.8800000,9551.8100000,9486.9700000,9520.6600000,0
MOEXBC,D,29/07/13,00:00:00,9505.5500000,9558.2200000,9458.3700000,9508.8700000,0
MOEXBC,D,30/07/13,00:00:00,9494.5600000,9530.7300000,9367.0500000,9390.3600000,0
MOEXBC,D,31/07/13,00:00:00,9377.9800000,9409.3600000,9287.0400000,9348.2300000,0
MOEXBC,D,01/08/13,00:00:00,9369.3200000,9461.0400000,9358.8800000,9459.2800000,0
MOEXBC,D,02/08/13,00:00:00,9483.5000000,9518.0800000,9341.4900000,9422.6400000,0
MOEXBC,D,05/08/13,00:00:00,9405.4000000,9451.9200000,9364.6600000,9431.1000000,0
MOEXBC,D,06/08/13,00:00:00,9388.6000000,9388.6000000,9191.0300000,9250.6200000,0
MOEXBC,D,07/08/13,00:00:00,9191.7500000,9274.5900000,9144.5900000,9217.0300000,0
MOEXBC,D,08/08/13,00:00:00,9237.5000000,9245.7400000,9124.0000000,9205.4500000,0
MOEXBC,D,09/08/13,00:00:00,9222.9900000,9339.3600000,9179.0200000,9330.6600000,0
MOEXBC,D,12/08/13,00:00:00,9327.3500000,9371.5300000,9290.2300000,9363.0000000,0
MOEXBC,D,13/08/13,00:00:00,9379.2700000,9514.4900000,9379.2700000,9496.3300000,0
MOEXBC,D,14/08/13,00:00:00,9509.4000000,9623.2300000,9491.4700000,9619.2500000,0
MOEXBC,D,15/08/13,00:00:00,9619.2500000,9619.2500000,9374.1100000,9465.5100000,0
MOEXBC,D,16/08/13,00:00:00,9414.0600000,9424.2400000,9251.8500000,9401.5300000,0
MOEXBC,D,19/08/13,00:00:00,9384.5700000,9393.1800000,9239.6200000,9393.1800000,0
MOEXBC,D,20/08/13,00:00:00,9334.5600000,9344.7800000,9206.1900000,9342.0000000,0
MOEXBC,D,21/08/13,00:00:00,9332.6100000,9380.7300000,9230.7600000,9330.5200000,0
MOEXBC,D,22/08/13,00:00:00,9275.7300000,9461.9900000,9223.2500000,9453.1800000,0
MOEXBC,D,23/08/13,00:00:00,9470.1700000,9470.1700000,9388.7500000,9440.6100000,0
MOEXBC,D,26/08/13,00:00:00,9427.0100000,9467.5600000,9325.9200000,9366.9700000,0
MOEXBC,D,27/08/13,00:00:00,9328.6300000,9328.6300000,9223.0800000,9278.4300000,0
MOEXBC,D,28/08/13,00:00:00,9267.2700000,9281.8800000,9138.3300000,9272.5100000,0
