10-02-2020,MOEXBC,0, ЦБ сравнил влияние коронавируса и других эпидемий на мировую экономику ,0.0
10-02-2020,MOEXBC,0, В Минтрансе оценили текущую ситуацию с полетами между Россией и Китаем ,0.25
10-02-2020,MOEXBC,0, Грузопоток с Китаем снижается из-за коронавируса,-0.2
10-02-2020,MOEXBC,0, Российская экономика может нарастить темпы роста,0.4
10-02-2020,MOEXBC,0, ФАС фиксирует жалобы на подорожание продуктов из-за коронавируса ,-0.14285714285714285
10-02-2020,MOEXBC,0, Российским фермерам рекомендовали перейти на козлятину из-за вируса ,0.14285714285714285
10-02-2020,MOEXBC,0, Апокалипсис сегодня: коронавирус срывает торговую сделку США с Китаем ,-0.125
10-02-2020,MOEXBC,0, Посол рассказал о перспективах сельхозсотрудничества с Китаем ,0.4
11-02-2020,MOEXBC,1, Россия изучит рекомендацию техкомитета ОПЕК+,0.4
11-02-2020,MOEXBC,1, Китай вновь прекратил поставки овощей в Приморье ,0.0
12-02-2020,MOEXBC,1, В Челябинске торгуют лекарством от коронавируса,0.4
12-02-2020,MOEXBC,1, Российские рыбаки не ощутили падения спроса в Китае из-за коронавируса ,-0.375
12-02-2020,MOEXBC,1, Коронавирус может повлиять на реализацию торговой сделки США и Китая ,0.5714285714285714
12-02-2020,MOEXBC,1, В Минпромторге рассказали о запасах китайских товаров ,0.0
13-02-2020,MOEXBC,0, Росавиация рассказала об ограничениях чартерного авиасообщения с КНР ,0.0
13-02-2020,MOEXBC,0, Коронавирус может помешать поставкам IT-систем,0.0
13-02-2020,MOEXBC,0, Эксперт: ситуация с коронавирусом повлияет на сроки сделки США и КНР ,0.125
14-02-2020,MOEXBC,0, Мантуров рассказал о влиянии коронавируса на поставки смартфонов ,0.3333333333333333
14-02-2020,MOEXBC,0, Консул рассказал о движении грузов через российско-китайскую границу ,0.3333333333333333
17-02-2020,MOEXBC,1, Глава Еврогруппы оценил влияние коронавируса на экономику ЕС ,0.2857142857142857
17-02-2020,MOEXBC,1, Коронавирус может замедлить рост мирового ВВП,0.2
17-02-2020,MOEXBC,1, Moodys понизило прогноз роста ВВП стран G20 из-за коронавируса ,0.2222222222222222
17-02-2020,MOEXBC,1, Сенатор заявила о трудностях угольных портов ДФО из-за коронавируса ,0.0
17-02-2020,MOEXBC,1, Эксперт рассказал,1.0
18-02-2020,MOEXBC,0, В Приморье снизились оптовые цены на овощи из Китая ,0.2857142857142857
18-02-2020,MOEXBC,0, Страх из-за коронавируса может ударить по экономике,-0.2
18-02-2020,MOEXBC,0, Apple не выполнит прогноз по квартальной прибыли из-за коронавируса ,0.42857142857142855
19-02-2020,MOEXBC,1, В ФРС неоднозначно оценили эффективность низких процентных ставок ,0.125
19-02-2020,MOEXBC,1, Мисселинг в деле: как банки обманывают россиян ,-0.4
19-02-2020,MOEXBC,1, Эксперт оценила ущерб для мировой экономики из-за коронавируса ,0.42857142857142855
19-02-2020,MOEXBC,1, Эксперт: коронавирус принесет внезапную прибыль китайским банкам ,0.42857142857142855
20-02-2020,MOEXBC,1, Силуанов рассказал о потерях от снижения товарооборота с Китаем ,-0.16666666666666666
20-02-2020,MOEXBC,1, В Приморье восстановлен объем поставок овощей из Китая ,0.2857142857142857
20-02-2020,MOEXBC,1, СМИ: в Россию запретили ввоз посылок с продуктами из Китая ,0.14285714285714285
25-02-2020,MOEXBC,0, Трутнев рассказал о влиянии коронавируса на отношения России и Китая ,0.14285714285714285
25-02-2020,MOEXBC,0, Эксперт оценил негативное влияние коронавируса на российскую экономику ,0.0
25-02-2020,MOEXBC,0, Производитель Арбидола предоставил ФАС ответ по коронавирусу ,0.3333333333333333
25-02-2020,MOEXBC,0, Эксперт рассказал,1.0
25-02-2020,MOEXBC,0, Ограничения из-за коронавируса повлияют на поставки,0.2
25-02-2020,MOEXBC,0, Пусть деньги услышат,0.6666666666666666
25-02-2020,MOEXBC,0, В Кремле рассказали о ситуации с продлением сделки ОПЕК+ ,0.42857142857142855
25-02-2020,MOEXBC,0, Быть кризису? Аналитик прокомментировал ситуацию на фондовых рынках ,0.2857142857142857
25-02-2020,MOEXBC,0, Богатейшие люди за день потеряли $139 миллиардов из-за коронавируса ,0.125
25-02-2020,MOEXBC,0, United Airlines отозвала прогноз по прибыли из-за коронавируса ,0.42857142857142855
25-02-2020,MOEXBC,0, Эксперт оценил обвал фондового рынка США из-за коронавируса ,0.375
25-02-2020,MOEXBC,0, Биржи США закрылись в красной зоне на опасениях вокруг коронавируса ,-0.5
25-02-2020,MOEXBC,0, Эксперт оценил обвал фондового рынка США из-за коронавируса ,0.375
25-02-2020,MOEXBC,0, Биржи США закрылись в красной зоне на опасениях вокруг коронавируса ,-0.5
26-02-2020,MOEXBC,1, Делегация из Китая может не приехать на ЯМЭФ из-за коронавируса ,0.16666666666666666
26-02-2020,MOEXBC,1, Перенос ПМЭФ из-за коронавируса пока не обсуждается,-0.16666666666666666
26-02-2020,MOEXBC,1, Вирус отдельно. Экономист объяснил причину ослабления рубля  ,0.0
26-02-2020,MOEXBC,1, Китайский эксперт: коронавирус не ухудшит отношения Москвы и Пекина ,0.0
26-02-2020,MOEXBC,1, Эксперт рассказал о давлении на рубль ситуации с коронавирусом ,0.16666666666666666
26-02-2020,MOEXBC,1, Зерновой союз сообщил о ситуации с поставками зерна в Китай ,0.5714285714285714
26-02-2020,MOEXBC,1, Эксперт рассказал о влиянии коронавируса на российскую экономику ,0.16666666666666666
26-02-2020,MOEXBC,1, Эксперт оценил вероятные убытки для России из-за коронавируса ,0.0
27-02-2020,MOEXBC,0, Евросоюз запустит мониторинг влияния коронавируса на экономику ,0.16666666666666666
27-02-2020,MOEXBC,0, Российский рынок акций закрыл торги рекордным падением за два года ,0.25
27-02-2020,MOEXBC,0, РЖД отменят поезд Москва — Ницца из-за коронавируса ,-0.2857142857142857
27-02-2020,MOEXBC,0, Греф рассказал,0.5
27-02-2020,MOEXBC,0, Сбербанк готов выделить грант на поиск вакцины против коронавируса ,0.125
27-02-2020,MOEXBC,0, Греф оценил вероятность влияния коронавируса на Сбербанк ,0.3333333333333333
27-02-2020,MOEXBC,0, Россия ограничит авиасообщение с Ираном из-за коронавируса ,-0.16666666666666666
27-02-2020,MOEXBC,0, S7 еще не получила уведомления об ограничении рейсов в Южную Корею ,-0.42857142857142855
27-02-2020,MOEXBC,0, Ущерб вырастет. Предсказавший кризис 2008 экономист о влиянии вируса ,-0.5
27-02-2020,MOEXBC,0, ФАС проведет мониторинг цен на авиабилеты ,0.0
27-02-2020,MOEXBC,0, Трамп уверен,0.5
28-02-2020,MOEXBC,0, Российский рынок акций обновил двухлетний рекорд по падению за день ,0.5
28-02-2020,MOEXBC,0, Богатейшие россияне за день потеряли $3,0.0
28-02-2020,MOEXBC,0, В ЦБ оценили риски из-за ситуации с коронавирусом ,-0.14285714285714285
28-02-2020,MOEXBC,0, Экперты предсказали сокращение поставок смартфонов из-за коронавируса ,0.0
28-02-2020,MOEXBC,0, Токийская биржа на фоне коронавируса потеряла девять процентов ,-0.14285714285714285
28-02-2020,MOEXBC,0, Эксперты: коронавирус может помешать России повысить экспорт продуктов ,0.2857142857142857
02-03-2020,MOEXBC,0, Всемирный банк готов помочь странам в борьбе с коронавирусом ,0.5714285714285714
02-03-2020,MOEXBC,0, Детский мир создал запасы товаров из-за коронавируса ,0.42857142857142855
