<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXCN,D,14/12/12,00:00:00,4861.2600000,4905.1100000,4824.9400000,4895.9400000,410736966
MOEXCN,D,17/12/12,00:00:00,4895.9600000,4941.4000000,4857.9100000,4935.0900000,326938412
MOEXCN,D,18/12/12,00:00:00,4935.3500000,5050.9800000,4932.7800000,5044.1700000,326774155
MOEXCN,D,19/12/12,00:00:00,5043.8300000,5075.5100000,4997.8900000,5004.3900000,158122267
MOEXCN,D,20/12/12,00:00:00,5004.4400000,5050.2900000,4954.1800000,5028.8500000,155153721
MOEXCN,D,21/12/12,00:00:00,5028.7900000,5028.8700000,4928.9000000,4978.5400000,308398733
MOEXCN,D,24/12/12,00:00:00,4978.8200000,4989.3500000,4936.6200000,4941.2800000,157291634
MOEXCN,D,25/12/12,00:00:00,4942.7200000,4952.6400000,4904.3400000,4937.7100000,78515992
MOEXCN,D,26/12/12,00:00:00,4940.1000000,4940.7500000,4896.1400000,4903.8400000,537227194
MOEXCN,D,27/12/12,00:00:00,4903.7500000,4980.9500000,4902.0500000,4949.6300000,166955758
MOEXCN,D,28/12/12,00:00:00,4949.6000000,4973.4700000,4930.5300000,4973.4700000,246586987
MOEXCN,D,08/01/13,00:00:00,4973.7200000,5107.9000000,4973.7200000,5097.1200000,516653529
MOEXCN,D,09/01/13,00:00:00,5098.1900000,5198.3000000,5098.1900000,5156.5500000,263107762
MOEXCN,D,10/01/13,00:00:00,5156.6000000,5165.6300000,5103.9800000,5118.3800000,392741893
MOEXCN,D,11/01/13,00:00:00,5118.1100000,5141.7500000,5103.8900000,5125.9000000,469136959
MOEXCN,D,14/01/13,00:00:00,5126.4600000,5196.1300000,5123.7700000,5193.1700000,483349078
MOEXCN,D,15/01/13,00:00:00,5193.5900000,5204.6700000,5172.1400000,5202.9600000,314663564
MOEXCN,D,16/01/13,00:00:00,5202.9900000,5239.0600000,5160.3000000,5236.5900000,580079534
MOEXCN,D,17/01/13,00:00:00,5236.6700000,5268.5400000,5208.8000000,5227.7700000,381518513
MOEXCN,D,18/01/13,00:00:00,5228.5800000,5306.7500000,5223.3300000,5289.7600000,560004171
MOEXCN,D,21/01/13,00:00:00,5288.6100000,5326.3800000,5253.4400000,5280.6500000,353434586
MOEXCN,D,22/01/13,00:00:00,5280.6500000,5310.3500000,5247.9900000,5266.3200000,681198471
MOEXCN,D,23/01/13,00:00:00,5266.3400000,5378.4500000,5266.3400000,5374.8000000,709743321
MOEXCN,D,24/01/13,00:00:00,5363.8500000,5364.4900000,5300.1200000,5337.4600000,480532801
MOEXCN,D,25/01/13,00:00:00,5337.4200000,5379.6600000,5318.6000000,5370.3200000,350225765
MOEXCN,D,28/01/13,00:00:00,5370.4300000,5473.7300000,5336.3000000,5450.4600000,283387928
MOEXCN,D,29/01/13,00:00:00,5450.8100000,5534.9600000,5441.8700000,5457.7200000,362692966
MOEXCN,D,30/01/13,00:00:00,5457.5100000,5500.0600000,5406.1800000,5424.4300000,457087180
MOEXCN,D,31/01/13,00:00:00,5424.3300000,5456.9000000,5377.3200000,5456.1100000,443291613
MOEXCN,D,01/02/13,00:00:00,5456.1300000,5556.4800000,5453.3600000,5546.1500000,613538264
MOEXCN,D,04/02/13,00:00:00,5546.2100000,5621.3800000,5539.5200000,5608.6100000,687825037
MOEXCN,D,05/02/13,00:00:00,5608.4200000,5613.6400000,5557.1300000,5608.2700000,898299213
MOEXCN,D,06/02/13,00:00:00,5608.3800000,5623.7800000,5553.9700000,5572.9600000,569089635
MOEXCN,D,07/02/13,00:00:00,5559.9300000,5594.5800000,5539.3300000,5587.5700000,623519201
MOEXCN,D,08/02/13,00:00:00,5587.8800000,5588.9500000,5525.0600000,5544.0000000,413728718
MOEXCN,D,11/02/13,00:00:00,5544.0000000,5579.2500000,5541.2900000,5573.0300000,283535468
MOEXCN,D,12/02/13,00:00:00,5573.2500000,5617.2900000,5570.7000000,5614.0200000,424310796
MOEXCN,D,13/02/13,00:00:00,5613.8800000,5702.4900000,5606.3800000,5686.7800000,837997481
MOEXCN,D,14/02/13,00:00:00,5687.9800000,5723.9900000,5684.4500000,5696.8000000,423292625
MOEXCN,D,15/02/13,00:00:00,5696.8000000,5799.4500000,5670.8600000,5797.0800000,385959137
MOEXCN,D,18/02/13,00:00:00,5799.3700000,5836.8900000,5789.2300000,5835.4200000,184505510
MOEXCN,D,19/02/13,00:00:00,5835.4200000,5860.3600000,5816.9700000,5850.9500000,301767116
MOEXCN,D,20/02/13,00:00:00,5851.6900000,5851.6900000,5747.6400000,5768.2700000,358114219
MOEXCN,D,21/02/13,00:00:00,5768.2100000,5768.2100000,5612.7700000,5613.9200000,688069367
MOEXCN,D,22/02/13,00:00:00,5613.9200000,5711.7400000,5613.7500000,5701.3000000,300985303
MOEXCN,D,25/02/13,00:00:00,5702.3100000,5729.7800000,5663.0700000,5725.2900000,382880983
MOEXCN,D,26/02/13,00:00:00,5723.8300000,5723.8300000,5644.2500000,5651.9900000,213545093
MOEXCN,D,27/02/13,00:00:00,5652.3300000,5685.2200000,5649.4400000,5685.2200000,328206691
MOEXCN,D,28/02/13,00:00:00,5685.2200000,5713.0900000,5660.8200000,5673.4400000,378206988
MOEXCN,D,01/03/13,00:00:00,5667.5600000,5678.0200000,5617.2600000,5646.5900000,304547275
MOEXCN,D,04/03/13,00:00:00,5685.5500000,5691.2100000,5591.4600000,5608.5700000,232584057
MOEXCN,D,05/03/13,00:00:00,5608.5700000,5645.1000000,5587.3000000,5643.1600000,323333069
MOEXCN,D,06/03/13,00:00:00,5643.1600000,5703.7600000,5641.3700000,5675.2200000,214424259
MOEXCN,D,07/03/13,00:00:00,5675.3000000,5696.6700000,5662.2300000,5678.9400000,247798551
MOEXCN,D,11/03/13,00:00:00,5679.1900000,5778.2000000,5679.1900000,5739.6500000,493139147
MOEXCN,D,12/03/13,00:00:00,5749.8600000,5757.1300000,5715.6200000,5736.8200000,370184254
MOEXCN,D,13/03/13,00:00:00,5740.0800000,5792.3800000,5736.0000000,5779.0800000,359788282
MOEXCN,D,14/03/13,00:00:00,5779.8500000,5831.0900000,5749.0100000,5800.5100000,706605998
MOEXCN,D,15/03/13,00:00:00,5800.8100000,5824.3000000,5776.7800000,5790.2900000,873509135
MOEXCN,D,18/03/13,00:00:00,5790.1000000,5790.1000000,5638.5100000,5682.8400000,477093311
MOEXCN,D,19/03/13,00:00:00,5683.9600000,5711.8700000,5647.1900000,5700.6000000,250720467
MOEXCN,D,20/03/13,00:00:00,5684.2600000,5725.1200000,5635.0200000,5724.9100000,344439758
MOEXCN,D,21/03/13,00:00:00,5730.3800000,5743.8100000,5693.1800000,5707.1000000,158561036
MOEXCN,D,22/03/13,00:00:00,5707.4600000,5715.5000000,5594.1800000,5619.6000000,242646654
MOEXCN,D,25/03/13,00:00:00,5619.6900000,5649.7200000,5536.1000000,5559.1900000,287615600
MOEXCN,D,26/03/13,00:00:00,5559.3100000,5571.3000000,5417.4900000,5449.6500000,382407013
MOEXCN,D,27/03/13,00:00:00,5450.3300000,5481.9800000,5424.1800000,5456.8100000,482584277
MOEXCN,D,28/03/13,00:00:00,5459.3800000,5555.0500000,5448.6500000,5534.1900000,720817634
MOEXCN,D,29/03/13,00:00:00,5533.0000000,5554.5000000,5496.2900000,5554.5000000,161359640
MOEXCN,D,01/04/13,00:00:00,5552.7300000,5589.8800000,5531.0200000,5569.9000000,124801195
MOEXCN,D,02/04/13,00:00:00,5569.9300000,5581.5700000,5544.0700000,5565.2600000,394828411
MOEXCN,D,03/04/13,00:00:00,5565.1100000,5627.8800000,5556.4600000,5619.5100000,351922126
MOEXCN,D,04/04/13,00:00:00,5619.4800000,5625.1200000,5594.0500000,5616.7700000,388556551
MOEXCN,D,05/04/13,00:00:00,5615.2900000,5665.3900000,5612.3800000,5653.4700000,453560737
MOEXCN,D,08/04/13,00:00:00,5653.1700000,5697.8100000,5619.5300000,5629.9700000,450307191
MOEXCN,D,09/04/13,00:00:00,5630.4400000,5671.8300000,5630.4400000,5635.3900000,397499383
MOEXCN,D,10/04/13,00:00:00,5635.9900000,5649.7100000,5588.7800000,5612.2300000,441548237
MOEXCN,D,11/04/13,00:00:00,5612.3500000,5628.1800000,5535.3800000,5549.7400000,293961073
MOEXCN,D,12/04/13,00:00:00,5549.3100000,5555.6600000,5489.8500000,5538.7800000,247136241
MOEXCN,D,15/04/13,00:00:00,5538.8700000,5538.8700000,5441.7800000,5441.7800000,326806392
MOEXCN,D,16/04/13,00:00:00,5441.5500000,5442.4100000,5397.8900000,5434.4100000,284279911
MOEXCN,D,17/04/13,00:00:00,5434.4100000,5448.2600000,5366.1600000,5404.6200000,330616186
MOEXCN,D,18/04/13,00:00:00,5404.6500000,5434.3900000,5377.2000000,5380.5300000,255139623
MOEXCN,D,19/04/13,00:00:00,5383.4600000,5400.1400000,5315.7000000,5325.9300000,225416897
MOEXCN,D,22/04/13,00:00:00,5325.9400000,5346.6100000,5286.9500000,5344.9600000,424217399
MOEXCN,D,23/04/13,00:00:00,5349.8600000,5376.4300000,5308.7700000,5374.8600000,428829557
MOEXCN,D,24/04/13,00:00:00,5385.0200000,5444.6000000,5376.8300000,5437.9600000,396841711
MOEXCN,D,25/04/13,00:00:00,5438.5700000,5497.2700000,5434.7800000,5491.6900000,508448743
MOEXCN,D,26/04/13,00:00:00,5491.6800000,5504.2900000,5436.7100000,5483.0000000,450570301
MOEXCN,D,29/04/13,00:00:00,5483.4800000,5492.9300000,5455.8700000,5474.5000000,283084916
MOEXCN,D,30/04/13,00:00:00,5474.6000000,5536.6400000,5435.4600000,5525.2100000,504874922
MOEXCN,D,02/05/13,00:00:00,5525.2100000,5665.6500000,5515.8300000,5619.5800000,240930092
MOEXCN,D,03/05/13,00:00:00,5619.6100000,5653.1900000,5579.6600000,5650.7300000,354644920
MOEXCN,D,06/05/13,00:00:00,5650.7400000,5743.6000000,5643.1600000,5734.0400000,186555459
MOEXCN,D,07/05/13,00:00:00,5733.9100000,5793.9300000,5698.3900000,5792.0300000,476391961
MOEXCN,D,08/05/13,00:00:00,5792.0300000,5860.2800000,5752.6200000,5752.6200000,711944804
MOEXCN,D,10/05/13,00:00:00,5752.4400000,5772.1900000,5711.0400000,5726.6700000,425055807
MOEXCN,D,13/05/13,00:00:00,5725.5900000,5749.0000000,5685.6600000,5710.3300000,341212403
MOEXCN,D,14/05/13,00:00:00,5710.3300000,5818.8900000,5687.0400000,5818.8900000,590825557
MOEXCN,D,15/05/13,00:00:00,5818.9200000,5831.9700000,5757.9500000,5826.6400000,580333721
MOEXCN,D,16/05/13,00:00:00,5826.6300000,5858.8300000,5786.0300000,5840.6000000,364758461
MOEXCN,D,17/05/13,00:00:00,5824.1100000,5869.1300000,5807.6200000,5844.4500000,351409324
MOEXCN,D,20/05/13,00:00:00,5816.0000000,5853.3500000,5765.2400000,5822.1200000,319900142
MOEXCN,D,21/05/13,00:00:00,5830.8200000,5863.7800000,5782.0600000,5839.8800000,348698677
MOEXCN,D,22/05/13,00:00:00,5840.6200000,5926.7400000,5799.6800000,5921.5800000,553582318
MOEXCN,D,23/05/13,00:00:00,5910.2700000,5910.2700000,5742.3500000,5787.9100000,742147545
MOEXCN,D,24/05/13,00:00:00,5793.1400000,5805.4600000,5735.1100000,5740.9400000,248391552
MOEXCN,D,27/05/13,00:00:00,5755.6900000,5764.5300000,5669.2300000,5746.5000000,135841427
MOEXCN,D,28/05/13,00:00:00,5753.2600000,5912.4500000,5753.2600000,5886.4700000,1476203546
MOEXCN,D,29/05/13,00:00:00,5888.9500000,5904.4100000,5765.1500000,5780.7500000,715984961
MOEXCN,D,30/05/13,00:00:00,5779.5200000,5806.3400000,5742.8100000,5799.2400000,740894549
MOEXCN,D,31/05/13,00:00:00,5804.7000000,5832.2200000,5618.0300000,5672.3700000,764240456
MOEXCN,D,03/06/13,00:00:00,5669.6900000,5669.6900000,5578.3600000,5645.2200000,903324785
MOEXCN,D,04/06/13,00:00:00,5658.0300000,5699.2500000,5587.9300000,5697.2400000,693163942
MOEXCN,D,05/06/13,00:00:00,5730.5900000,5730.5900000,5613.7300000,5623.6800000,780552442
MOEXCN,D,06/06/13,00:00:00,5610.1200000,5650.1600000,5546.7400000,5612.9100000,557285489
MOEXCN,D,07/06/13,00:00:00,5619.6000000,5673.7200000,5591.6200000,5673.3300000,629518079
MOEXCN,D,10/06/13,00:00:00,5667.6800000,5724.7700000,5657.4200000,5673.0500000,859978732
MOEXCN,D,11/06/13,00:00:00,5680.6400000,5684.4300000,5591.5800000,5641.3600000,902628149
MOEXCN,D,13/06/13,00:00:00,5651.8000000,5651.8000000,5531.8200000,5565.5600000,526475777
MOEXCN,D,14/06/13,00:00:00,5573.1700000,5651.4000000,5573.1700000,5646.5300000,1061713126
MOEXCN,D,17/06/13,00:00:00,5647.8000000,5972.4300000,5645.7900000,5794.9800000,1438334917
MOEXCN,D,18/06/13,00:00:00,5795.5700000,5817.2200000,5755.5200000,5807.2400000,603910286
MOEXCN,D,19/06/13,00:00:00,5805.4800000,5819.2700000,5722.9300000,5789.4200000,718770197
MOEXCN,D,20/06/13,00:00:00,5774.5300000,5777.4600000,5663.3700000,5699.6200000,848532137
MOEXCN,D,21/06/13,00:00:00,5704.3100000,5768.7100000,5635.4700000,5662.0600000,870374961
MOEXCN,D,24/06/13,00:00:00,5661.7800000,5696.7800000,5580.2500000,5638.2200000,863134515
MOEXCN,D,25/06/13,00:00:00,5618.3700000,5669.6400000,5587.8100000,5641.5700000,999607246
MOEXCN,D,26/06/13,00:00:00,5643.4100000,5691.9700000,5586.9800000,5656.0500000,754876086
MOEXCN,D,27/06/13,00:00:00,5659.1600000,5705.6900000,5640.3900000,5705.6900000,683508263
MOEXCN,D,28/06/13,00:00:00,5707.1700000,5791.7300000,5692.8000000,5783.6500000,1059525962
MOEXCN,D,01/07/13,00:00:00,5775.4400000,5809.5700000,5734.2100000,5809.5700000,527378112
MOEXCN,D,02/07/13,00:00:00,5810.4400000,5813.5200000,5761.0700000,5803.2600000,670154389
MOEXCN,D,03/07/13,00:00:00,5794.7900000,5807.7800000,5725.9600000,5777.5800000,785171006
MOEXCN,D,04/07/13,00:00:00,5780.1500000,5890.4600000,5754.8800000,5887.9300000,594459491
MOEXCN,D,05/07/13,00:00:00,5892.2600000,5929.2000000,5831.3100000,5836.8700000,775194953
MOEXCN,D,08/07/13,00:00:00,5853.2900000,5947.7900000,5793.6800000,5932.7600000,541495465
MOEXCN,D,09/07/13,00:00:00,5928.6700000,5934.5200000,5781.3400000,5820.9700000,681674705
MOEXCN,D,10/07/13,00:00:00,5818.9400000,5863.5200000,5706.2000000,5747.7400000,1036594527
MOEXCN,D,11/07/13,00:00:00,5757.3000000,5773.4800000,5594.6600000,5611.4500000,1044890076
MOEXCN,D,12/07/13,00:00:00,5605.5900000,5682.3700000,5535.0500000,5681.4800000,1036210816
MOEXCN,D,15/07/13,00:00:00,5674.9900000,5717.9500000,5635.9700000,5701.0800000,851873080
MOEXCN,D,16/07/13,00:00:00,5705.2900000,5759.8900000,5698.1200000,5751.0900000,908570584
MOEXCN,D,17/07/13,00:00:00,5755.7100000,5780.1400000,5683.7400000,5729.2200000,952476975
MOEXCN,D,18/07/13,00:00:00,5724.8800000,5754.1500000,5670.0400000,5684.4400000,648304846
MOEXCN,D,19/07/13,00:00:00,5675.5900000,5723.1400000,5640.6900000,5711.3300000,661366687
MOEXCN,D,22/07/13,00:00:00,5707.8200000,5732.8600000,5642.3100000,5711.6100000,529128350
MOEXCN,D,23/07/13,00:00:00,5714.3000000,5772.0100000,5713.7700000,5771.3100000,1455777401
MOEXCN,D,24/07/13,00:00:00,5772.4800000,5785.4000000,5707.1500000,5773.1700000,832365710
MOEXCN,D,25/07/13,00:00:00,5760.6300000,5792.9700000,5729.7700000,5792.9700000,492445510
MOEXCN,D,26/07/13,00:00:00,5795.7200000,5834.5500000,5693.9300000,5834.5500000,580951208
MOEXCN,D,29/07/13,00:00:00,5828.5700000,5874.4200000,5794.2600000,5812.5500000,621681333
MOEXCN,D,30/07/13,00:00:00,5821.9300000,5880.3200000,5770.1600000,5797.1900000,758556170
MOEXCN,D,31/07/13,00:00:00,5796.0600000,5824.2700000,5743.8500000,5756.1400000,757105575
MOEXCN,D,01/08/13,00:00:00,5764.1000000,5807.6500000,5753.9700000,5803.1900000,589023777
MOEXCN,D,02/08/13,00:00:00,5810.6000000,5832.6600000,5741.7200000,5798.6000000,545544373
MOEXCN,D,05/08/13,00:00:00,5806.2200000,5871.2800000,5742.8200000,5861.9900000,327717620
MOEXCN,D,06/08/13,00:00:00,5870.7200000,5885.2300000,5785.9400000,5786.3700000,493114964
MOEXCN,D,07/08/13,00:00:00,5783.2000000,5833.9500000,5748.4900000,5785.5900000,309365120
MOEXCN,D,08/08/13,00:00:00,5790.2100000,5810.3700000,5771.3600000,5801.6900000,412024768
MOEXCN,D,09/08/13,00:00:00,5801.6900000,5841.8100000,5793.2000000,5818.7000000,426478043
MOEXCN,D,12/08/13,00:00:00,5816.7000000,5826.2500000,5767.5500000,5811.1300000,278700418
MOEXCN,D,13/08/13,00:00:00,5811.7200000,5892.5300000,5799.7000000,5882.7500000,440077339
MOEXCN,D,14/08/13,00:00:00,5878.9000000,5959.6600000,5873.5000000,5914.1000000,424976521
MOEXCN,D,15/08/13,00:00:00,5914.1300000,5925.0300000,5795.7200000,5810.1800000,366572617
MOEXCN,D,16/08/13,00:00:00,5816.6000000,5837.3000000,5671.9300000,5718.7100000,627413301
MOEXCN,D,19/08/13,00:00:00,5754.7000000,5754.7000000,5665.5300000,5673.9100000,412037633
MOEXCN,D,20/08/13,00:00:00,5669.2200000,5670.2300000,5571.2400000,5592.6400000,447938727
MOEXCN,D,21/08/13,00:00:00,5592.6500000,5651.4300000,5579.9700000,5612.1800000,723211905
MOEXCN,D,22/08/13,00:00:00,5607.1400000,5699.9900000,5586.6200000,5696.4900000,581334084
MOEXCN,D,23/08/13,00:00:00,5697.4300000,5720.2400000,5640.7500000,5694.4700000,399207108
MOEXCN,D,26/08/13,00:00:00,5700.6800000,5709.2500000,5607.0400000,5611.5700000,244931086
MOEXCN,D,27/08/13,00:00:00,5607.7600000,5622.2200000,5541.1000000,5566.3900000,1408568067
MOEXCN,D,28/08/13,00:00:00,5565.2700000,5587.1800000,5500.3100000,5530.7900000,973818686
MOEXCN,D,29/08/13,00:00:00,5532.2000000,5641.5600000,5529.9100000,5626.8600000,1265966200
MOEXCN,D,30/08/13,00:00:00,5628.3600000,5692.8800000,5628.3600000,5678.3700000,644586285
MOEXCN,D,02/09/13,00:00:00,5772.9600000,5800.6900000,5666.8700000,5718.6300000,480776839
MOEXCN,D,03/09/13,00:00:00,5718.6300000,5804.1900000,5703.0600000,5743.4400000,646157336
MOEXCN,D,04/09/13,00:00:00,5743.4400000,5765.0400000,5713.8100000,5720.5800000,591267233
MOEXCN,D,05/09/13,00:00:00,5720.5800000,5783.3500000,5706.1400000,5773.8200000,687169770
MOEXCN,D,06/09/13,00:00:00,5773.8200000,5795.5800000,5670.2000000,5671.2000000,803818818
MOEXCN,D,09/09/13,00:00:00,5671.2000000,5701.3500000,5630.3200000,5656.5700000,524804393
MOEXCN,D,10/09/13,00:00:00,5656.5700000,5683.8200000,5635.7500000,5658.7300000,838298010
MOEXCN,D,11/09/13,00:00:00,5658.7300000,5684.6400000,5620.2900000,5682.3000000,559696757
MOEXCN,D,12/09/13,00:00:00,5682.3000000,5789.0600000,5667.5200000,5776.6700000,903074973
MOEXCN,D,13/09/13,00:00:00,5776.6700000,5800.7900000,5691.1800000,5714.9900000,740136964
MOEXCN,D,16/09/13,00:00:00,5714.9900000,5789.4500000,5714.9900000,5766.7600000,1502293313
MOEXCN,D,17/09/13,00:00:00,5766.7600000,5774.7700000,5706.9800000,5726.6200000,333305372
MOEXCN,D,18/09/13,00:00:00,5726.6200000,5733.5500000,5676.2700000,5683.8900000,718229000
MOEXCN,D,19/09/13,00:00:00,5683.8900000,5829.9300000,5683.8900000,5734.3400000,1152200865
MOEXCN,D,20/09/13,00:00:00,5734.3400000,5795.2100000,5728.2200000,5749.1400000,628293940
MOEXCN,D,23/09/13,00:00:00,5749.1400000,5767.3300000,5720.2400000,5755.0200000,454433882
MOEXCN,D,24/09/13,00:00:00,5755.0200000,5800.7400000,5709.1600000,5740.7700000,699112230
MOEXCN,D,25/09/13,00:00:00,5740.7700000,5784.0800000,5726.9500000,5754.5700000,709943796
MOEXCN,D,26/09/13,00:00:00,5754.5700000,5813.5200000,5753.8600000,5798.3800000,1041431225
MOEXCN,D,27/09/13,00:00:00,5798.3800000,5804.7900000,5753.2900000,5770.9400000,719860574
MOEXCN,D,30/09/13,00:00:00,5770.9400000,5775.0000000,5720.6800000,5760.1000000,518738049
MOEXCN,D,01/10/13,00:00:00,5760.1000000,5790.1700000,5736.8600000,5772.1700000,477479185
MOEXCN,D,02/10/13,00:00:00,5772.1700000,5816.3500000,5748.5600000,5802.4500000,480126901
MOEXCN,D,03/10/13,00:00:00,5802.4500000,5834.6800000,5760.7000000,5763.3600000,476636078
MOEXCN,D,04/10/13,00:00:00,5763.3600000,5850.1400000,5744.4500000,5850.0100000,563434370
MOEXCN,D,07/10/13,00:00:00,5850.0100000,5878.1700000,5821.1300000,5847.3200000,765400760
MOEXCN,D,08/10/13,00:00:00,5847.3200000,5893.5600000,5840.9900000,5893.5600000,947672729
MOEXCN,D,09/10/13,00:00:00,5893.5600000,5931.5700000,5872.9400000,5896.7000000,754719950
MOEXCN,D,10/10/13,00:00:00,5896.7000000,5932.8600000,5876.2600000,5890.8300000,939450299
MOEXCN,D,11/10/13,00:00:00,5890.8300000,5908.4000000,5849.4700000,5907.0800000,622615565
MOEXCN,D,14/10/13,00:00:00,5907.0800000,5907.0800000,5822.5500000,5861.5600000,578488344
MOEXCN,D,15/10/13,00:00:00,5861.5600000,5921.0000000,5852.0800000,5896.1400000,649083923
MOEXCN,D,16/10/13,00:00:00,5868.3200000,6003.7700000,5849.6300000,5964.1500000,810204511
MOEXCN,D,17/10/13,00:00:00,5964.1500000,5971.8500000,5868.5600000,5937.3200000,870959925
MOEXCN,D,18/10/13,00:00:00,5937.3200000,5990.5700000,5871.0500000,5976.5400000,815080347
MOEXCN,D,21/10/13,00:00:00,5976.5400000,5994.9500000,5931.7200000,5938.1300000,884901314
MOEXCN,D,22/10/13,00:00:00,5938.1300000,5968.4000000,5920.7400000,5953.3200000,742070379
MOEXCN,D,23/10/13,00:00:00,5953.3200000,5987.6900000,5927.0200000,5971.4700000,846989764
MOEXCN,D,24/10/13,00:00:00,5971.4700000,5972.9100000,5918.6300000,5962.3900000,695544631
MOEXCN,D,25/10/13,00:00:00,5962.3900000,5980.3500000,5923.1900000,5947.0900000,714704154
MOEXCN,D,28/10/13,00:00:00,5947.0900000,6002.4500000,5947.0900000,5971.2900000,1161506360
MOEXCN,D,29/10/13,00:00:00,5971.2900000,6040.1500000,5959.0700000,6040.1500000,496697809
MOEXCN,D,30/10/13,00:00:00,6040.1500000,6066.4600000,5993.3000000,6006.0400000,737621492
MOEXCN,D,31/10/13,00:00:00,6006.0400000,6040.8800000,5971.8700000,6003.4200000,587848802
MOEXCN,D,01/11/13,00:00:00,6003.4200000,6108.1900000,5981.0900000,6066.6500000,662894769
MOEXCN,D,05/11/13,00:00:00,6066.6500000,6166.6100000,6051.2700000,6144.1900000,723875694
MOEXCN,D,06/11/13,00:00:00,6144.1900000,6165.9400000,6089.6000000,6097.0800000,819776832
MOEXCN,D,07/11/13,00:00:00,6097.0800000,6123.4800000,6056.0800000,6090.2600000,636604466
MOEXCN,D,08/11/13,00:00:00,6090.2600000,6096.7300000,6039.5800000,6055.3200000,711092385
MOEXCN,D,11/11/13,00:00:00,6055.3200000,6077.9700000,6015.8800000,6053.7700000,442000275
MOEXCN,D,12/11/13,00:00:00,6053.7700000,6065.4100000,5999.7600000,6019.9300000,547470126
MOEXCN,D,13/11/13,00:00:00,6019.9300000,6055.0700000,5936.2400000,5938.7700000,977723313
MOEXCN,D,14/11/13,00:00:00,5938.7700000,6047.7500000,5938.7700000,6017.8000000,840193832
MOEXCN,D,15/11/13,00:00:00,6017.8000000,6054.8600000,5965.4700000,5995.6300000,463160118
MOEXCN,D,18/11/13,00:00:00,5995.6300000,6058.7800000,5992.3900000,6030.5300000,575184220
MOEXCN,D,19/11/13,00:00:00,6030.5300000,6085.7200000,6006.8300000,6085.7200000,663284885
MOEXCN,D,20/11/13,00:00:00,6085.7200000,6115.9000000,6065.9800000,6094.1700000,491705242
MOEXCN,D,21/11/13,00:00:00,6094.1700000,6117.3300000,6034.4600000,6048.4200000,538786161
MOEXCN,D,22/11/13,00:00:00,6048.4200000,6123.6800000,6048.4200000,6081.5200000,627937268
MOEXCN,D,25/11/13,00:00:00,6081.5200000,6133.9000000,6043.5000000,6119.4100000,888158770
MOEXCN,D,26/11/13,00:00:00,6119.4100000,6175.2200000,6067.8100000,6175.2200000,1111945335
MOEXCN,D,27/11/13,00:00:00,6175.2200000,6197.7200000,6124.8800000,6165.1200000,1399533757
MOEXCN,D,28/11/13,00:00:00,6165.1200000,6243.3700000,6161.6700000,6221.2600000,806320804
MOEXCN,D,29/11/13,00:00:00,6221.2600000,6248.4200000,6126.7900000,6170.0000000,1043290703
MOEXCN,D,02/12/13,00:00:00,6170.0000000,6246.2500000,6147.3500000,6207.5800000,1070788128
MOEXCN,D,03/12/13,00:00:00,6207.5800000,6210.4000000,6121.4300000,6141.6000000,1533033581
MOEXCN,D,04/12/13,00:00:00,6141.6000000,6163.2700000,6031.2300000,6042.3400000,1611081962
MOEXCN,D,05/12/13,00:00:00,6042.3400000,6144.6000000,6042.3400000,6120.8900000,1313178245
MOEXCN,D,06/12/13,00:00:00,6120.8900000,6210.8400000,6005.8500000,6205.0400000,1314555948
MOEXCN,D,09/12/13,00:00:00,6205.0400000,6275.1100000,6185.7100000,6261.6700000,1320023366
MOEXCN,D,10/12/13,00:00:00,6261.6700000,6320.3900000,6225.4500000,6243.6600000,951926300
MOEXCN,D,11/12/13,00:00:00,6243.6600000,6260.6000000,6181.0800000,6234.4000000,1261900944
MOEXCN,D,12/12/13,00:00:00,6234.4000000,6253.7600000,6190.7900000,6228.1400000,849030285
MOEXCN,D,13/12/13,00:00:00,6228.1400000,6256.4100000,6192.8100000,6212.1900000,569667686
MOEXCN,D,16/12/13,00:00:00,6212.1900000,6230.0600000,6169.2600000,6211.2200000,1118306592
MOEXCN,D,17/12/13,00:00:00,6211.2200000,6253.2500000,6174.7200000,6175.2600000,690486529
MOEXCN,D,18/12/13,00:00:00,6175.2600000,6218.8100000,6156.2900000,6218.1800000,998601273
MOEXCN,D,19/12/13,00:00:00,6218.1800000,6249.1600000,6197.5100000,6223.0500000,1264734811
MOEXCN,D,20/12/13,00:00:00,6223.0500000,6240.3800000,6150.9500000,6195.6100000,1391323739
MOEXCN,D,23/12/13,00:00:00,6195.6100000,6220.0400000,6097.4100000,6176.4600000,909639484
MOEXCN,D,24/12/13,00:00:00,6176.4600000,6234.5500000,6154.4700000,6224.9600000,395825620
MOEXCN,D,25/12/13,00:00:00,6224.9600000,6234.7200000,6148.0900000,6181.2300000,251673843
MOEXCN,D,26/12/13,00:00:00,6181.2300000,6243.8700000,6126.4400000,6173.3400000,576597635
MOEXCN,D,27/12/13,00:00:00,6173.3400000,6210.7600000,6150.3800000,6171.2600000,669185929
MOEXCN,D,30/12/13,00:00:00,6171.2600000,6258.8800000,6121.8500000,6245.9500000,908722450
MOEXCN,D,06/01/14,00:00:00,6245.9500000,6271.7400000,6172.2500000,6172.2500000,1020425420
