<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,D,23/03/10,00:00:00,1527.8800000,1545.9200000,1518.2900000,1524.9600000,420144062
RTSI,D,24/03/10,00:00:00,1526.6300000,1531.2000000,1506.1700000,1514.5800000,440957409
RTSI,D,25/03/10,00:00:00,1513.6700000,1519.8100000,1504.6000000,1515.0400000,395953085
RTSI,D,26/03/10,00:00:00,1515.2200000,1527.2200000,1507.3600000,1519.8700000,390089595
RTSI,D,29/03/10,00:00:00,1522.4800000,1552.3800000,1514.6000000,1551.5700000,344019997
RTSI,D,30/03/10,00:00:00,1551.7000000,1570.2600000,1551.5100000,1562.2900000,349848082
RTSI,D,31/03/10,00:00:00,1562.0900000,1584.7200000,1556.0200000,1572.4800000,381879531
RTSI,D,01/04/10,00:00:00,1572.4800000,1611.4500000,1569.6000000,1608.3900000,379617108
RTSI,D,02/04/10,00:00:00,1608.4400000,1622.3500000,1606.2400000,1614.4500000,261841395
RTSI,D,05/04/10,00:00:00,1614.4500000,1627.3700000,1613.0200000,1626.7900000,333669251
RTSI,D,06/04/10,00:00:00,1626.7900000,1642.3700000,1617.9500000,1633.3200000,358283465
RTSI,D,07/04/10,00:00:00,1633.3200000,1637.2800000,1611.1300000,1613.8800000,409300261
RTSI,D,08/04/10,00:00:00,1613.9400000,1617.9700000,1586.5700000,1600.8400000,399685559
RTSI,D,09/04/10,00:00:00,1600.8400000,1636.0400000,1599.6300000,1631.8100000,324845418
RTSI,D,12/04/10,00:00:00,1631.7100000,1658.7400000,1624.5200000,1648.4300000,324205206
RTSI,D,13/04/10,00:00:00,1648.4300000,1653.6300000,1636.3200000,1643.9800000,344526458
RTSI,D,14/04/10,00:00:00,1643.9100000,1673.5900000,1643.5500000,1673.4100000,359592361
RTSI,D,15/04/10,00:00:00,1673.4100000,1685.6000000,1665.1800000,1676.2700000,455972244
RTSI,D,16/04/10,00:00:00,1676.2700000,1677.5100000,1642.4500000,1642.5700000,439253645
RTSI,D,19/04/10,00:00:00,1642.8200000,1645.7600000,1580.3400000,1601.6700000,449095497
RTSI,D,20/04/10,00:00:00,1601.3200000,1626.4500000,1597.8100000,1619.4300000,346760590
RTSI,D,21/04/10,00:00:00,1619.4300000,1631.2700000,1605.7700000,1610.2300000,392534344
RTSI,D,22/04/10,00:00:00,1610.2300000,1619.3700000,1577.8800000,1583.5400000,428507013
RTSI,D,23/04/10,00:00:00,1583.9000000,1606.1600000,1582.6600000,1602.9900000,426026196
RTSI,D,26/04/10,00:00:00,1604.8600000,1633.1900000,1599.9300000,1626.1000000,393839994
RTSI,D,27/04/10,00:00:00,1626.1000000,1626.8200000,1594.2800000,1603.5900000,405572386
RTSI,D,28/04/10,00:00:00,1603.3900000,1603.3900000,1555.2400000,1563.1000000,544262432
RTSI,D,29/04/10,00:00:00,1563.1000000,1589.3700000,1558.0200000,1588.7500000,426655008
RTSI,D,30/04/10,00:00:00,1587.9400000,1592.2600000,1569.0700000,1572.8400000,417583119
RTSI,D,04/05/10,00:00:00,1572.8400000,1581.3200000,1517.6200000,1517.8300000,499871641
RTSI,D,05/05/10,00:00:00,1517.8200000,1523.3900000,1464.6500000,1482.6700000,655279413
RTSI,D,06/05/10,00:00:00,1482.6700000,1487.4400000,1450.4700000,1450.4700000,487204026
RTSI,D,07/05/10,00:00:00,1450.4700000,1450.4700000,1362.4700000,1369.9100000,492439506
RTSI,D,11/05/10,00:00:00,1371.2900000,1430.3600000,1361.3100000,1420.5400000,655714715
RTSI,D,12/05/10,00:00:00,1420.3700000,1490.7200000,1412.8600000,1485.3600000,669013839
RTSI,D,13/05/10,00:00:00,1485.3600000,1513.6800000,1458.8400000,1476.0300000,641183769
RTSI,D,14/05/10,00:00:00,1475.0800000,1478.8100000,1436.0600000,1441.6800000,747402629
RTSI,D,17/05/10,00:00:00,1441.6800000,1445.0000000,1392.7800000,1422.7200000,651903679
RTSI,D,18/05/10,00:00:00,1422.9100000,1447.0100000,1408.6600000,1438.9400000,565478063
RTSI,D,19/05/10,00:00:00,1438.9400000,1441.0000000,1371.7400000,1379.8800000,646996881
RTSI,D,20/05/10,00:00:00,1379.7400000,1397.4100000,1300.9100000,1303.2400000,609984866
RTSI,D,21/05/10,00:00:00,1303.6500000,1326.9900000,1279.1900000,1297.9100000,623062190
RTSI,D,24/05/10,00:00:00,1297.9100000,1329.9800000,1293.2100000,1311.7000000,545105174
RTSI,D,25/05/10,00:00:00,1314.3300000,1317.4000000,1224.7300000,1226.5700000,549262074
RTSI,D,26/05/10,00:00:00,1227.5500000,1305.7800000,1227.4000000,1305.2500000,549332627
RTSI,D,27/05/10,00:00:00,1304.4400000,1362.3700000,1295.4300000,1358.6000000,624870069
RTSI,D,28/05/10,00:00:00,1358.6000000,1380.1600000,1352.3500000,1366.9000000,495775705
RTSI,D,31/05/10,00:00:00,1366.1800000,1384.5900000,1354.7100000,1384.5900000,375999020
RTSI,D,01/06/10,00:00:00,1384.4700000,1386.5300000,1335.3400000,1373.8700000,676475887
RTSI,D,02/06/10,00:00:00,1373.6500000,1387.6600000,1345.6700000,1383.8700000,548390986
RTSI,D,03/06/10,00:00:00,1383.6300000,1423.4200000,1383.6300000,1393.1200000,438045082
RTSI,D,04/06/10,00:00:00,1390.3600000,1417.4000000,1352.2900000,1360.7400000,607627227
RTSI,D,07/06/10,00:00:00,1359.3000000,1359.9100000,1308.7500000,1340.8200000,427860356
RTSI,D,08/06/10,00:00:00,1336.9100000,1359.2200000,1314.1100000,1315.6100000,478163438
RTSI,D,09/06/10,00:00:00,1315.6100000,1342.2400000,1315.6100000,1334.5500000,521371369
RTSI,D,10/06/10,00:00:00,1334.5500000,1359.1200000,1319.7900000,1358.9400000,562730155
RTSI,D,11/06/10,00:00:00,1358.4100000,1378.8100000,1348.5300000,1356.7900000,436379939
RTSI,D,15/06/10,00:00:00,1356.7900000,1396.6100000,1354.1900000,1396.5700000,417219105
RTSI,D,16/06/10,00:00:00,1395.9400000,1415.5600000,1389.3500000,1401.6300000,652730169
RTSI,D,17/06/10,00:00:00,1401.7300000,1425.8100000,1387.1300000,1400.6600000,519576185
RTSI,D,18/06/10,00:00:00,1400.6600000,1413.5200000,1393.0600000,1409.4300000,419915120
RTSI,D,21/06/10,00:00:00,1410.4600000,1458.9000000,1409.0000000,1457.9500000,572458884
RTSI,D,22/06/10,00:00:00,1457.9500000,1457.9500000,1423.5300000,1434.9300000,491580358
RTSI,D,23/06/10,00:00:00,1434.7800000,1436.1700000,1413.2500000,1418.4200000,392651292
RTSI,D,24/06/10,00:00:00,1418.4200000,1430.7200000,1400.1600000,1402.9700000,554462435
RTSI,D,25/06/10,00:00:00,1403.1100000,1408.5400000,1382.3300000,1387.6600000,375806044
RTSI,D,28/06/10,00:00:00,1386.5800000,1409.0500000,1379.0200000,1403.4200000,358714852
RTSI,D,29/06/10,00:00:00,1404.0400000,1407.3900000,1349.4100000,1356.0500000,522967169
RTSI,D,30/06/10,00:00:00,1356.4000000,1362.0900000,1333.8500000,1339.3500000,451130986
RTSI,D,01/07/10,00:00:00,1339.4800000,1341.0200000,1288.4700000,1288.7200000,605803475
RTSI,D,02/07/10,00:00:00,1288.7200000,1318.4400000,1285.4800000,1316.6500000,439081291
RTSI,D,05/07/10,00:00:00,1316.1200000,1324.7300000,1311.0300000,1318.0000000,312234143
RTSI,D,06/07/10,00:00:00,1317.6700000,1354.4300000,1316.0600000,1353.6600000,562087852
RTSI,D,07/07/10,00:00:00,1353.0700000,1353.4600000,1324.0900000,1352.7100000,374716281
RTSI,D,08/07/10,00:00:00,1352.9400000,1374.6500000,1352.0300000,1356.0900000,509405004
RTSI,D,09/07/10,00:00:00,1356.1100000,1370.3800000,1345.1900000,1359.4500000,492396518
RTSI,D,12/07/10,00:00:00,1359.4000000,1390.3300000,1355.6600000,1386.4200000,397744965
RTSI,D,13/07/10,00:00:00,1385.2300000,1415.6200000,1376.6300000,1409.6100000,459491724
RTSI,D,14/07/10,00:00:00,1409.4100000,1430.6400000,1408.4100000,1412.1400000,622922827
RTSI,D,15/07/10,00:00:00,1412.1400000,1433.9400000,1402.6300000,1403.3300000,546577273
RTSI,D,16/07/10,00:00:00,1403.3300000,1416.9700000,1386.4700000,1389.9200000,538831249
RTSI,D,19/07/10,00:00:00,1389.9200000,1405.8500000,1381.4600000,1394.9200000,599009010
RTSI,D,20/07/10,00:00:00,1395.4600000,1414.1900000,1380.5700000,1388.4300000,510523230
RTSI,D,21/07/10,00:00:00,1388.4300000,1422.3600000,1388.4300000,1417.4900000,548835584
RTSI,D,22/07/10,00:00:00,1417.0500000,1443.2500000,1403.1200000,1442.9100000,732913036
RTSI,D,23/07/10,00:00:00,1443.2600000,1456.5200000,1438.0400000,1449.1900000,571601931
RTSI,D,26/07/10,00:00:00,1449.3800000,1469.9900000,1447.6700000,1467.6800000,432900608
RTSI,D,27/07/10,00:00:00,1468.0700000,1492.2000000,1466.8900000,1481.3200000,722181201
RTSI,D,28/07/10,00:00:00,1481.5700000,1491.5900000,1468.4200000,1474.9600000,521469274
RTSI,D,29/07/10,00:00:00,1474.9600000,1510.3700000,1473.7000000,1503.6800000,409268806
RTSI,D,30/07/10,00:00:00,1503.5800000,1504.3900000,1465.9500000,1479.7300000,677324083
RTSI,D,02/08/10,00:00:00,1479.6500000,1525.0500000,1474.4300000,1523.1600000,502814300
RTSI,D,03/08/10,00:00:00,1523.1600000,1531.2600000,1510.8300000,1517.6500000,457649973
RTSI,D,04/08/10,00:00:00,1517.8100000,1534.7000000,1501.9300000,1523.8000000,615996178
RTSI,D,05/08/10,00:00:00,1523.8000000,1534.7200000,1510.4300000,1517.8700000,479152297
RTSI,D,06/08/10,00:00:00,1517.4900000,1528.2200000,1505.2700000,1509.8500000,422306988
RTSI,D,09/08/10,00:00:00,1509.6900000,1529.1100000,1504.9300000,1520.5600000,535664267
RTSI,D,10/08/10,00:00:00,1520.5600000,1523.6000000,1485.7600000,1492.9000000,396891460
RTSI,D,11/08/10,00:00:00,1492.9000000,1500.1500000,1458.1900000,1460.6700000,438131615
RTSI,D,12/08/10,00:00:00,1460.7000000,1466.8600000,1437.8500000,1447.6800000,544450411
RTSI,D,13/08/10,00:00:00,1447.7500000,1463.5600000,1439.9100000,1445.3700000,291869360
RTSI,D,16/08/10,00:00:00,1445.3700000,1454.6300000,1430.2500000,1445.9400000,353858110
RTSI,D,17/08/10,00:00:00,1445.9400000,1467.3400000,1443.8000000,1464.4900000,483704181
RTSI,D,18/08/10,00:00:00,1464.6600000,1469.3500000,1453.8900000,1458.3600000,337379572
RTSI,D,19/08/10,00:00:00,1458.3600000,1471.4300000,1445.7200000,1445.7200000,333979267
RTSI,D,20/08/10,00:00:00,1446.1500000,1449.4700000,1422.5400000,1425.0300000,533011125
RTSI,D,23/08/10,00:00:00,1424.9200000,1432.9300000,1415.3700000,1425.9100000,329480175
RTSI,D,24/08/10,00:00:00,1423.9000000,1425.8100000,1389.1800000,1396.8600000,510113069
RTSI,D,25/08/10,00:00:00,1399.1600000,1403.7900000,1380.0900000,1385.8100000,612703541
RTSI,D,26/08/10,00:00:00,1386.0500000,1411.1700000,1385.5400000,1409.5100000,403606361
RTSI,D,27/08/10,00:00:00,1409.5100000,1422.9100000,1401.3400000,1421.4700000,420794735
RTSI,D,30/08/10,00:00:00,1421.4700000,1435.4300000,1421.0900000,1427.1100000,427295508
RTSI,D,31/08/10,00:00:00,1427.1100000,1428.6200000,1401.2200000,1421.2100000,435293712
RTSI,D,01/09/10,00:00:00,1421.9700000,1450.8700000,1415.3300000,1449.9900000,378174401
RTSI,D,02/09/10,00:00:00,1449.9900000,1461.9400000,1448.2300000,1455.6400000,600085965
RTSI,D,03/09/10,00:00:00,1455.6300000,1475.8700000,1452.7700000,1467.6200000,477387930
RTSI,D,06/09/10,00:00:00,1467.1900000,1478.3500000,1464.6700000,1469.7500000,356750325
RTSI,D,07/09/10,00:00:00,1469.7500000,1471.1100000,1447.5400000,1453.4700000,431642216
RTSI,D,08/09/10,00:00:00,1453.4700000,1472.0200000,1445.3600000,1468.1100000,700341503
RTSI,D,09/09/10,00:00:00,1469.4900000,1499.1100000,1464.7900000,1492.0000000,454972654
RTSI,D,10/09/10,00:00:00,1492.0000000,1495.2700000,1482.4900000,1487.0900000,504422652
RTSI,D,13/09/10,00:00:00,1487.0900000,1513.4800000,1485.2500000,1503.2200000,482888737
RTSI,D,14/09/10,00:00:00,1503.2600000,1505.7900000,1486.6200000,1493.2100000,716404786
RTSI,D,15/09/10,00:00:00,1493.2100000,1498.2700000,1474.2800000,1484.5000000,486460604
RTSI,D,16/09/10,00:00:00,1484.5000000,1489.4500000,1463.4900000,1463.8800000,582752643
RTSI,D,17/09/10,00:00:00,1463.8800000,1482.5100000,1461.2600000,1464.1800000,471266266
RTSI,D,20/09/10,00:00:00,1464.1800000,1471.0000000,1458.8900000,1467.1100000,647198981
RTSI,D,21/09/10,00:00:00,1467.1100000,1483.8600000,1467.1100000,1478.2100000,476196914
RTSI,D,22/09/10,00:00:00,1478.2100000,1483.1000000,1464.6500000,1477.0100000,500155073
RTSI,D,23/09/10,00:00:00,1477.0200000,1485.4700000,1466.2200000,1477.1300000,641107728
RTSI,D,24/09/10,00:00:00,1477.1300000,1488.6700000,1468.8600000,1488.6700000,700148941
RTSI,D,27/09/10,00:00:00,1488.5200000,1504.2200000,1486.6300000,1487.8600000,404941739
RTSI,D,28/09/10,00:00:00,1487.8600000,1489.8900000,1472.0300000,1483.6800000,402535719
RTSI,D,29/09/10,00:00:00,1483.6800000,1500.6700000,1483.6800000,1494.9300000,409065151
RTSI,D,30/09/10,00:00:00,1494.7700000,1509.8900000,1491.2300000,1507.6600000,601387836
RTSI,D,01/10/10,00:00:00,1507.2800000,1537.3200000,1502.2000000,1531.9100000,490029351
RTSI,D,04/10/10,00:00:00,1532.0300000,1547.4300000,1528.1300000,1542.5800000,662413691
RTSI,D,05/10/10,00:00:00,1542.3800000,1568.9000000,1537.6800000,1568.8600000,464473701
RTSI,D,06/10/10,00:00:00,1568.8600000,1589.7700000,1567.6400000,1578.3500000,634634341
RTSI,D,07/10/10,00:00:00,1577.5500000,1598.3300000,1576.3900000,1584.2900000,488482627
RTSI,D,08/10/10,00:00:00,1584.2900000,1586.6100000,1555.4600000,1566.8500000,468071748
RTSI,D,11/10/10,00:00:00,1566.3500000,1588.4600000,1566.3400000,1588.2900000,389301270
RTSI,D,12/10/10,00:00:00,1588.2800000,1588.2800000,1560.6300000,1574.2000000,623805045
RTSI,D,13/10/10,00:00:00,1574.2000000,1592.1000000,1574.2000000,1588.8300000,580946940
RTSI,D,14/10/10,00:00:00,1588.8300000,1605.6700000,1581.6200000,1586.9400000,546565724
RTSI,D,15/10/10,00:00:00,1586.9400000,1592.2300000,1578.4600000,1581.9000000,670115368
RTSI,D,18/10/10,00:00:00,1581.9000000,1585.2300000,1564.4400000,1583.0400000,616950281
RTSI,D,19/10/10,00:00:00,1583.0400000,1597.2500000,1566.6100000,1570.5900000,713077894
RTSI,D,20/10/10,00:00:00,1570.4100000,1570.6700000,1545.1400000,1556.7400000,576217107
RTSI,D,21/10/10,00:00:00,1558.2000000,1605.8300000,1557.2900000,1604.8600000,786737058
RTSI,D,22/10/10,00:00:00,1604.8400000,1620.0400000,1592.3500000,1608.7100000,858286010
RTSI,D,25/10/10,00:00:00,1608.7100000,1634.6600000,1606.7500000,1620.4900000,553983387
RTSI,D,26/10/10,00:00:00,1620.2200000,1622.2800000,1602.5400000,1609.7900000,499176902
RTSI,D,27/10/10,00:00:00,1609.9400000,1613.9100000,1583.1700000,1583.1700000,565272209
RTSI,D,28/10/10,00:00:00,1583.1700000,1593.2800000,1581.6800000,1583.4400000,624373012
RTSI,D,29/10/10,00:00:00,1583.1700000,1588.3200000,1572.8800000,1587.1400000,505522609
RTSI,D,01/11/10,00:00:00,1586.6400000,1609.6700000,1585.0700000,1600.3600000,528166168
RTSI,D,02/11/10,00:00:00,1600.3600000,1608.8400000,1597.4900000,1604.1400000,551912454
RTSI,D,03/11/10,00:00:00,1604.0000000,1612.9500000,1601.6800000,1602.5300000,457999178
RTSI,D,08/11/10,00:00:00,1603.1900000,1640.9500000,1601.1500000,1628.4200000,405177306
RTSI,D,09/11/10,00:00:00,1629.1400000,1663.8700000,1626.2000000,1659.4500000,479963172
RTSI,D,10/11/10,00:00:00,1659.4500000,1659.7200000,1632.9800000,1637.0200000,588869147
RTSI,D,11/11/10,00:00:00,1637.0200000,1656.9300000,1629.3700000,1629.3700000,590595716
RTSI,D,12/11/10,00:00:00,1629.8900000,1634.3900000,1601.8100000,1610.9700000,580543397
RTSI,D,13/11/10,00:00:00,1610.1400000,1612.0700000,1598.5400000,1606.0800000,204698286
RTSI,D,15/11/10,00:00:00,1606.0800000,1616.1000000,1594.1600000,1609.4300000,487940332
RTSI,D,16/11/10,00:00:00,1609.4300000,1611.7100000,1568.0400000,1568.1300000,518404289
RTSI,D,17/11/10,00:00:00,1568.1300000,1571.7100000,1551.6700000,1570.6600000,650231902
RTSI,D,18/11/10,00:00:00,1570.4400000,1598.7400000,1562.0500000,1598.6300000,606184386
RTSI,D,19/11/10,00:00:00,1598.6300000,1607.9000000,1590.5900000,1600.9800000,595505750
RTSI,D,22/11/10,00:00:00,1600.9800000,1624.7800000,1597.2500000,1600.3000000,614740291
RTSI,D,23/11/10,00:00:00,1599.8600000,1601.5400000,1569.1900000,1573.4600000,689639163
RTSI,D,24/11/10,00:00:00,1573.0300000,1602.2300000,1566.9800000,1600.5000000,522839087
RTSI,D,25/11/10,00:00:00,1600.5000000,1619.0500000,1597.7200000,1618.5500000,388702033
RTSI,D,26/11/10,00:00:00,1618.5500000,1619.9700000,1588.1500000,1602.4800000,477233878
RTSI,D,29/11/10,00:00:00,1602.3700000,1617.6300000,1586.2200000,1589.3100000,482752318
RTSI,D,30/11/10,00:00:00,1589.3100000,1603.5300000,1583.4700000,1597.3500000,511955333
RTSI,D,01/12/10,00:00:00,1597.3000000,1634.1300000,1594.2400000,1633.7100000,586545414
RTSI,D,02/12/10,00:00:00,1633.4800000,1667.3500000,1632.7400000,1665.7200000,817947717
RTSI,D,03/12/10,00:00:00,1665.3800000,1692.5200000,1663.4300000,1687.3600000,724397932
RTSI,D,06/12/10,00:00:00,1687.3600000,1712.5500000,1681.6000000,1711.4400000,544302719
RTSI,D,07/12/10,00:00:00,1711.4400000,1735.8600000,1708.5900000,1721.9100000,588359372
RTSI,D,08/12/10,00:00:00,1721.9100000,1722.2100000,1694.3000000,1694.3000000,637387311
RTSI,D,09/12/10,00:00:00,1694.3000000,1716.1800000,1694.0100000,1711.5600000,551975740
RTSI,D,10/12/10,00:00:00,1711.2700000,1720.6300000,1703.4900000,1712.9300000,487039171
RTSI,D,13/12/10,00:00:00,1712.9300000,1739.7600000,1712.9300000,1735.5000000,491498308
RTSI,D,14/12/10,00:00:00,1735.5000000,1747.0800000,1730.7300000,1745.8000000,464358115
RTSI,D,15/12/10,00:00:00,1745.8000000,1769.8900000,1737.0200000,1757.7100000,542941666
RTSI,D,16/12/10,00:00:00,1757.7100000,1757.7100000,1742.1500000,1744.2800000,456748006
RTSI,D,17/12/10,00:00:00,1744.2800000,1756.8000000,1743.8700000,1743.8700000,430474986
RTSI,D,20/12/10,00:00:00,1743.1000000,1746.1000000,1735.6000000,1739.6700000,496770872
RTSI,D,21/12/10,00:00:00,1739.6700000,1756.0500000,1738.0900000,1755.7900000,402056421
RTSI,D,22/12/10,00:00:00,1755.7900000,1768.3600000,1755.2200000,1764.0400000,372445628
RTSI,D,23/12/10,00:00:00,1763.5700000,1767.6200000,1760.0300000,1765.5100000,306409606
RTSI,D,24/12/10,00:00:00,1765.3900000,1771.9100000,1765.0200000,1769.5700000,228688175
RTSI,D,27/12/10,00:00:00,1769.1100000,1770.8800000,1760.2700000,1764.3900000,347986431
RTSI,D,28/12/10,00:00:00,1763.7500000,1776.1700000,1763.3700000,1769.4100000,313681398
RTSI,D,29/12/10,00:00:00,1769.4100000,1774.2600000,1761.6000000,1767.8200000,275718185
RTSI,D,30/12/10,00:00:00,1767.8200000,1770.2800000,1761.1600000,1770.2800000,222782210
RTSI,D,11/01/11,00:00:00,1770.2700000,1802.2300000,1767.8000000,1802.2300000,334401753
RTSI,D,12/01/11,00:00:00,1802.2300000,1868.9400000,1800.2400000,1868.9400000,477669597
RTSI,D,13/01/11,00:00:00,1868.9400000,1887.5900000,1865.9100000,1878.1400000,574328591
RTSI,D,14/01/11,00:00:00,1879.3000000,1884.8400000,1860.2800000,1870.0900000,470996048
RTSI,D,17/01/11,00:00:00,1870.0900000,1906.8300000,1870.0900000,1901.6100000,486921332
RTSI,D,18/01/11,00:00:00,1901.6100000,1922.1500000,1890.1600000,1900.9400000,392755870
RTSI,D,19/01/11,00:00:00,1900.7600000,1918.1500000,1898.5900000,1902.7500000,512755489
RTSI,D,20/01/11,00:00:00,1902.7500000,1905.4800000,1866.4400000,1868.4600000,613505214
RTSI,D,21/01/11,00:00:00,1868.4600000,1890.0700000,1857.4900000,1884.7600000,517238826
RTSI,D,24/01/11,00:00:00,1884.5000000,1889.9700000,1848.8700000,1861.6600000,636926647
RTSI,D,25/01/11,00:00:00,1861.4600000,1877.1700000,1851.6900000,1863.3300000,504742721
RTSI,D,26/01/11,00:00:00,1863.3300000,1895.5400000,1857.0100000,1894.9200000,570521632
RTSI,D,27/01/11,00:00:00,1894.9200000,1911.8200000,1886.7600000,1911.4800000,575654146
RTSI,D,28/01/11,00:00:00,1911.4800000,1912.3300000,1883.8100000,1885.5300000,553965211
RTSI,D,31/01/11,00:00:00,1884.0900000,1884.0900000,1853.6200000,1870.3100000,549276372
RTSI,D,01/02/11,00:00:00,1870.3100000,1911.6800000,1869.8600000,1910.0100000,630521080
RTSI,D,02/02/11,00:00:00,1910.0100000,1943.4900000,1910.0100000,1931.3800000,523009055
RTSI,D,03/02/11,00:00:00,1931.3800000,1945.7100000,1914.4700000,1917.0700000,593306940
RTSI,D,04/02/11,00:00:00,1917.0700000,1938.9000000,1916.7800000,1928.5800000,649831884
RTSI,D,07/02/11,00:00:00,1928.5800000,1940.3900000,1913.8300000,1935.1500000,460805161
RTSI,D,08/02/11,00:00:00,1935.1500000,1947.0800000,1908.7700000,1910.5000000,556722588
RTSI,D,09/02/11,00:00:00,1910.5000000,1919.6700000,1888.4600000,1900.2800000,622891415
RTSI,D,10/02/11,00:00:00,1900.2800000,1901.3700000,1846.9200000,1846.9200000,522389992
RTSI,D,11/02/11,00:00:00,1846.9200000,1885.4700000,1845.4900000,1881.9000000,614367773
RTSI,D,14/02/11,00:00:00,1881.9000000,1905.6600000,1874.6200000,1879.5600000,516850281
RTSI,D,15/02/11,00:00:00,1879.5600000,1891.7000000,1863.9500000,1865.9900000,633909048
RTSI,D,16/02/11,00:00:00,1865.9900000,1880.3300000,1860.4200000,1877.4400000,446118796
RTSI,D,17/02/11,00:00:00,1877.4400000,1893.3300000,1871.4900000,1871.5900000,438263043
RTSI,D,18/02/11,00:00:00,1869.0600000,1878.2000000,1857.5300000,1868.4000000,400111110
RTSI,D,21/02/11,00:00:00,1868.4000000,1894.4300000,1862.3800000,1889.3300000,416762760
RTSI,D,22/02/11,00:00:00,1889.3300000,1898.6700000,1856.9800000,1874.7600000,494979957
RTSI,D,24/02/11,00:00:00,1874.7600000,1908.3800000,1863.1300000,1901.1400000,562142045
RTSI,D,25/02/11,00:00:00,1901.1400000,1932.8200000,1898.7800000,1932.8200000,460164812
RTSI,D,28/02/11,00:00:00,1932.8200000,1972.5000000,1929.4900000,1969.9100000,466010817
RTSI,D,01/03/11,00:00:00,1971.4600000,1990.0000000,1957.6400000,1962.6600000,545526022
RTSI,D,02/03/11,00:00:00,1968.0300000,1992.2500000,1953.2600000,1991.2900000,553141876
RTSI,D,03/03/11,00:00:00,1991.2900000,2029.2700000,1989.5900000,2017.8200000,411375230
RTSI,D,04/03/11,00:00:00,2017.8200000,2025.9100000,2004.8000000,2012.6800000,374421810
RTSI,D,05/03/11,00:00:00,2012.6800000,2026.2500000,2009.2300000,2025.1700000,177182923
RTSI,D,09/03/11,00:00:00,2028.0200000,2032.5800000,2002.1400000,2012.2200000,429059936
RTSI,D,10/03/11,00:00:00,2012.2200000,2012.6200000,1947.3600000,1949.3500000,430875179
RTSI,D,11/03/11,00:00:00,1949.3500000,1951.3400000,1921.1300000,1929.5900000,504236719
RTSI,D,14/03/11,00:00:00,1929.5900000,1962.8600000,1918.6100000,1944.9100000,499155233
RTSI,D,15/03/11,00:00:00,1944.9100000,1958.7700000,1890.0600000,1906.8300000,487644517
RTSI,D,16/03/11,00:00:00,1906.8300000,1944.7200000,1904.1900000,1915.9500000,505294511
RTSI,D,17/03/11,00:00:00,1915.9500000,1950.0000000,1895.1200000,1945.7400000,591669861
RTSI,D,18/03/11,00:00:00,1945.7400000,1973.0300000,1942.8500000,1962.9200000,472606585
RTSI,D,21/03/11,00:00:00,1962.9200000,1986.6300000,1960.7200000,1981.9800000,548020912
RTSI,D,22/03/11,00:00:00,1981.9800000,1991.0100000,1965.7300000,1976.3800000,393856709
RTSI,D,23/03/11,00:00:00,1976.3800000,1998.5600000,1966.5300000,1997.0000000,414743513
RTSI,D,24/03/11,00:00:00,1997.0000000,2027.8900000,1992.9400000,2027.8900000,450708426
RTSI,D,25/03/11,00:00:00,2030.4200000,2042.2400000,2022.4200000,2041.4900000,411965782
RTSI,D,28/03/11,00:00:00,2043.3000000,2047.1300000,2025.9600000,2045.0600000,367167997
RTSI,D,29/03/11,00:00:00,2045.0600000,2046.6400000,2009.2800000,2018.7400000,388659320
RTSI,D,30/03/11,00:00:00,2018.7400000,2040.1900000,2017.2600000,2035.9200000,406194980
RTSI,D,31/03/11,00:00:00,2035.9200000,2047.8000000,2035.9200000,2044.2000000,388017722
RTSI,D,01/04/11,00:00:00,2044.2000000,2076.8100000,2036.1000000,2076.7800000,439421384
RTSI,D,04/04/11,00:00:00,2080.9100000,2101.2600000,2054.4000000,2092.3200000,453873222
RTSI,D,05/04/11,00:00:00,2092.3200000,2104.0100000,2073.4600000,2088.6400000,426398962
RTSI,D,06/04/11,00:00:00,2088.6400000,2116.1100000,2088.6400000,2110.9000000,400194690
RTSI,D,07/04/11,00:00:00,2110.9000000,2110.9000000,2084.6200000,2089.5200000,377519930
RTSI,D,08/04/11,00:00:00,2089.5200000,2124.0200000,2087.4700000,2123.5600000,351814482
RTSI,D,11/04/11,00:00:00,2123.5600000,2134.2300000,2104.0700000,2113.5500000,399360788
RTSI,D,12/04/11,00:00:00,2113.5500000,2114.4800000,2054.1400000,2062.5200000,468503845
RTSI,D,13/04/11,00:00:00,2062.5200000,2066.9400000,2046.7600000,2062.4700000,493532782
RTSI,D,14/04/11,00:00:00,2062.4700000,2065.1000000,2010.2000000,2028.6700000,505738353
RTSI,D,15/04/11,00:00:00,2028.6700000,2042.1300000,2020.7700000,2030.3200000,402512990
RTSI,D,18/04/11,00:00:00,2030.3200000,2039.5000000,1944.4400000,1950.1500000,551111907
RTSI,D,19/04/11,00:00:00,1950.0700000,1988.1200000,1940.6700000,1988.1200000,449063362
RTSI,D,20/04/11,00:00:00,1988.1200000,2036.4600000,1981.9400000,2030.9700000,423259822
RTSI,D,21/04/11,00:00:00,2030.9700000,2059.1600000,2028.3900000,2040.6000000,396180605
RTSI,D,22/04/11,00:00:00,2039.9000000,2053.8600000,2039.1600000,2049.0300000,280900983
RTSI,D,25/04/11,00:00:00,2049.0300000,2074.7100000,2029.6200000,2030.9300000,501468905
RTSI,D,26/04/11,00:00:00,2030.9300000,2042.7000000,2013.7900000,2033.3200000,542132462
