<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXBC,D,21/04/17,00:00:00,12546.8500000,12694.1600000,12541.3700000,12627.3200000,25842036089
MOEXBC,D,24/04/17,00:00:00,12695.8000000,12869.6000000,12695.8000000,12860.1900000,28583502425
MOEXBC,D,25/04/17,00:00:00,12886.2000000,13010.7200000,12786.5400000,12982.7700000,27629088958
MOEXBC,D,26/04/17,00:00:00,12998.3100000,13204.5700000,12953.6000000,13171.1800000,29523153730
MOEXBC,D,27/04/17,00:00:00,13153.6400000,13153.6400000,13016.3300000,13047.4300000,33453469109
MOEXBC,D,28/04/17,00:00:00,13118.7200000,13175.3400000,13028.8600000,13074.9100000,27785015196
MOEXBC,D,02/05/17,00:00:00,13111.9100000,13258.1200000,13092.5200000,13132.7700000,25548748779
MOEXBC,D,03/05/17,00:00:00,13125.4100000,13148.9700000,12923.3100000,12946.3600000,26223135914
MOEXBC,D,04/05/17,00:00:00,12949.0200000,13088.1900000,12920.7600000,12974.6600000,23952545001
MOEXBC,D,05/05/17,00:00:00,12907.7500000,12994.8300000,12868.8300000,12993.1200000,21135724459
MOEXBC,D,10/05/17,00:00:00,13057.6100000,13165.2600000,13003.3700000,13165.2600000,24758878311
MOEXBC,D,11/05/17,00:00:00,13167.7000000,13168.0200000,12920.2100000,13000.6700000,25414363257
MOEXBC,D,12/05/17,00:00:00,13010.3200000,13011.4000000,12868.2500000,12941.8500000,19244955414
MOEXBC,D,15/05/17,00:00:00,12951.6600000,13031.0600000,12875.6200000,13016.7500000,25188376746
MOEXBC,D,16/05/17,00:00:00,12991.4100000,13004.4800000,12895.5300000,12940.1500000,23782385488
MOEXBC,D,17/05/17,00:00:00,12908.1800000,12975.5600000,12859.8200000,12946.5300000,19830805170
MOEXBC,D,18/05/17,00:00:00,12909.2800000,12960.3900000,12708.8100000,12759.4700000,34556675474
MOEXBC,D,19/05/17,00:00:00,12773.7600000,12820.7500000,12665.2300000,12713.1000000,25070744373
MOEXBC,D,22/05/17,00:00:00,12745.1600000,12745.1600000,12579.0800000,12640.3800000,19124289514
MOEXBC,D,23/05/17,00:00:00,12638.4600000,12732.2000000,12605.3400000,12689.8500000,21087242031
MOEXBC,D,24/05/17,00:00:00,12684.2000000,12737.8800000,12525.4000000,12631.5000000,23131120379
MOEXBC,D,25/05/17,00:00:00,12659.2800000,12693.8900000,12551.3200000,12600.9900000,21341053891
MOEXBC,D,26/05/17,00:00:00,12583.7200000,12588.0800000,12478.2500000,12504.5400000,24927576428
MOEXBC,D,29/05/17,00:00:00,12515.8000000,12600.2200000,12497.3300000,12570.1800000,16000586017
MOEXBC,D,30/05/17,00:00:00,12551.2600000,12564.5400000,12479.8700000,12516.3600000,19310855936
MOEXBC,D,31/05/17,00:00:00,12526.3300000,12542.1700000,12232.7700000,12272.4900000,44532940904
MOEXBC,D,01/06/17,00:00:00,12280.5500000,12304.8400000,12002.8100000,12051.5900000,31088931329
MOEXBC,D,02/06/17,00:00:00,12045.8400000,12147.5400000,11921.8100000,12147.1200000,28996363312
MOEXBC,D,05/06/17,00:00:00,12156.2600000,12225.6500000,12066.2800000,12113.8600000,19294301875
MOEXBC,D,06/06/17,00:00:00,12111.5500000,12147.6700000,12041.9500000,12056.1200000,17034090433
MOEXBC,D,07/06/17,00:00:00,12061.9200000,12197.8000000,12045.4400000,12054.0300000,22003402670
MOEXBC,D,08/06/17,00:00:00,12062.2000000,12108.0100000,11946.4600000,12108.0100000,27962594623
MOEXBC,D,09/06/17,00:00:00,12100.7500000,12214.2200000,12050.8700000,12171.8700000,21064127097
MOEXBC,D,13/06/17,00:00:00,12098.3900000,12098.3900000,11997.8200000,12028.4300000,24645213456
MOEXBC,D,14/06/17,00:00:00,12030.5500000,12034.8200000,11855.6500000,11883.7300000,30632994477
MOEXBC,D,15/06/17,00:00:00,11851.0300000,11851.0300000,11464.8400000,11762.2400000,155216854559
MOEXBC,D,16/06/17,00:00:00,11771.8700000,11871.2900000,11720.8700000,11797.3100000,29477200629
MOEXBC,D,19/06/17,00:00:00,11780.6800000,12002.2700000,11780.6800000,11988.5800000,21564539404
MOEXBC,D,20/06/17,00:00:00,11993.1600000,12127.7300000,11957.1400000,12038.3100000,26717721768
MOEXBC,D,21/06/17,00:00:00,12041.0600000,12056.5500000,11936.7900000,11975.3100000,24409918849
MOEXBC,D,22/06/17,00:00:00,11910.2800000,12039.1700000,11859.9200000,12015.9500000,26460060352
MOEXBC,D,23/06/17,00:00:00,12012.1800000,12121.9800000,11943.9400000,12055.6400000,21590545358
MOEXBC,D,26/06/17,00:00:00,12079.0100000,12141.7000000,11989.3000000,12016.7100000,17535529867
MOEXBC,D,27/06/17,00:00:00,11999.5500000,12195.7400000,11945.8500000,12158.2400000,22432135120
MOEXBC,D,28/06/17,00:00:00,12143.8400000,12257.2300000,12059.1100000,12242.9700000,20961719656
MOEXBC,D,29/06/17,00:00:00,12273.4200000,12310.1100000,12137.7400000,12166.8000000,22412636425
MOEXBC,D,30/06/17,00:00:00,12152.9500000,12267.2300000,12139.6800000,12146.8900000,24868233834
MOEXBC,D,03/07/17,00:00:00,12201.8300000,12314.7700000,12164.9000000,12314.7700000,17378043243
MOEXBC,D,04/07/17,00:00:00,12314.7700000,12422.9400000,12289.3600000,12408.8600000,19313521260
MOEXBC,D,05/07/17,00:00:00,12409.4000000,12453.4200000,12369.9700000,12420.3100000,21214073827
MOEXBC,D,06/07/17,00:00:00,12419.3000000,12476.4200000,12356.0200000,12434.6900000,22862782057
MOEXBC,D,07/07/17,00:00:00,12293.7200000,12365.7300000,12254.3200000,12354.3700000,24428119365
MOEXBC,D,10/07/17,00:00:00,12361.4200000,12466.2300000,12334.7300000,12439.8300000,23775630903
MOEXBC,D,11/07/17,00:00:00,12452.3200000,12514.4200000,12394.0600000,12513.9300000,22010728109
MOEXBC,D,12/07/17,00:00:00,12522.0700000,12651.2300000,12522.0700000,12627.7500000,28953536815
MOEXBC,D,13/07/17,00:00:00,12616.4200000,12686.8000000,12549.3600000,12638.9000000,27162769342
MOEXBC,D,14/07/17,00:00:00,12640.2200000,12703.3600000,12610.8900000,12654.1600000,18970252781
MOEXBC,D,17/07/17,00:00:00,12671.7500000,12731.1000000,12574.1400000,12637.5300000,17027606005
MOEXBC,D,18/07/17,00:00:00,12622.4300000,12684.8400000,12531.6100000,12550.2200000,22371200204
MOEXBC,D,19/07/17,00:00:00,12409.3000000,12575.0400000,12383.6400000,12575.0400000,23848179210
MOEXBC,D,20/07/17,00:00:00,12577.0900000,12625.2000000,12502.8100000,12542.6000000,20761262014
MOEXBC,D,21/07/17,00:00:00,12539.9700000,12539.9700000,12360.8400000,12386.5700000,19668903866
MOEXBC,D,24/07/17,00:00:00,12359.2200000,12446.0000000,12317.1700000,12428.6500000,23669180863
MOEXBC,D,25/07/17,00:00:00,12429.5300000,12455.8700000,12298.5600000,12373.6400000,23322564777
MOEXBC,D,26/07/17,00:00:00,12419.8100000,12472.4200000,12365.9500000,12430.6000000,20975254707
MOEXBC,D,27/07/17,00:00:00,12444.7000000,12518.8800000,12444.7000000,12518.8800000,21304230006
MOEXBC,D,28/07/17,00:00:00,12492.0700000,12492.0700000,12251.4500000,12340.2100000,26507176203
MOEXBC,D,31/07/17,00:00:00,12344.8000000,12425.8000000,12240.2200000,12345.4600000,25465440149
MOEXBC,D,01/08/17,00:00:00,12385.7800000,12557.1900000,12385.7800000,12496.2800000,26458401643
MOEXBC,D,02/08/17,00:00:00,12501.4100000,12692.4400000,12497.9700000,12684.0300000,25973864870
MOEXBC,D,03/08/17,00:00:00,12686.1600000,12751.8600000,12644.1900000,12668.5700000,22232554491
MOEXBC,D,04/08/17,00:00:00,12646.1500000,12648.5000000,12563.1900000,12584.0500000,16731409527
MOEXBC,D,07/08/17,00:00:00,12582.2000000,12694.9300000,12582.2000000,12686.9500000,19420902051
MOEXBC,D,08/08/17,00:00:00,12686.0700000,12817.8000000,12678.1900000,12816.8800000,21557246693
MOEXBC,D,09/08/17,00:00:00,12779.5700000,12786.6700000,12670.7900000,12696.1300000,20940251531
MOEXBC,D,10/08/17,00:00:00,12705.1700000,12741.7000000,12578.0400000,12585.3300000,17056393725
MOEXBC,D,11/08/17,00:00:00,12544.7900000,12545.8400000,12411.4500000,12476.5500000,25629367848
MOEXBC,D,14/08/17,00:00:00,12497.8700000,12591.0500000,12494.3100000,12520.4000000,14495378540
MOEXBC,D,15/08/17,00:00:00,12509.6700000,12529.2700000,12428.2000000,12512.0400000,15974219798
MOEXBC,D,16/08/17,00:00:00,12524.0900000,12559.1100000,12441.3700000,12452.6900000,22323093371
MOEXBC,D,17/08/17,00:00:00,12442.3400000,12476.7500000,12409.0100000,12431.1600000,15310379467
MOEXBC,D,18/08/17,00:00:00,12399.9100000,12406.1000000,12299.2100000,12363.3200000,20670553771
MOEXBC,D,21/08/17,00:00:00,12374.8200000,12452.2500000,12369.8500000,12409.2100000,16578405511
MOEXBC,D,22/08/17,00:00:00,12426.3700000,12484.7800000,12416.0300000,12477.9100000,16343372577
MOEXBC,D,23/08/17,00:00:00,12479.5700000,12561.0100000,12460.1600000,12561.0100000,23648541247
MOEXBC,D,24/08/17,00:00:00,12563.2900000,12661.7600000,12563.2900000,12661.7600000,24344043834
MOEXBC,D,25/08/17,00:00:00,12660.9000000,12724.0600000,12660.8900000,12708.3500000,25480963130
MOEXBC,D,28/08/17,00:00:00,12705.3800000,12772.3300000,12667.6300000,12772.3300000,15685351885
MOEXBC,D,29/08/17,00:00:00,12758.6400000,12779.9900000,12622.5300000,12779.9900000,23856981416
MOEXBC,D,30/08/17,00:00:00,12807.5200000,12932.9100000,12792.8400000,12930.9800000,28073357583
MOEXBC,D,31/08/17,00:00:00,12909.7700000,13079.6400000,12878.0100000,13016.6500000,34871023350
MOEXBC,D,01/09/17,00:00:00,13015.1700000,13076.8400000,12921.8900000,12938.9500000,23090805780
MOEXBC,D,04/09/17,00:00:00,12910.1800000,12941.5900000,12853.6100000,12881.4900000,15642451697
MOEXBC,D,05/09/17,00:00:00,12896.2100000,12955.4200000,12816.7700000,12876.9600000,21583253670
MOEXBC,D,06/09/17,00:00:00,12858.5800000,12952.5500000,12797.0000000,12944.9100000,22944863853
MOEXBC,D,07/09/17,00:00:00,12966.6100000,13026.3700000,12920.3400000,12920.3400000,23124639735
MOEXBC,D,08/09/17,00:00:00,12922.1200000,13112.4600000,12922.1200000,13081.3300000,30195118192
MOEXBC,D,11/09/17,00:00:00,13126.2100000,13204.1600000,13081.2600000,13165.6400000,29167675853
MOEXBC,D,12/09/17,00:00:00,13179.9900000,13268.2200000,13159.5400000,13261.9400000,24910607193
MOEXBC,D,13/09/17,00:00:00,13266.4300000,13361.0400000,13232.1000000,13232.1000000,30724898948
MOEXBC,D,14/09/17,00:00:00,13236.0100000,13253.9700000,13114.4600000,13232.1100000,24488579149
MOEXBC,D,15/09/17,00:00:00,13225.2500000,13287.7700000,13148.6700000,13235.8000000,25217953520
MOEXBC,D,18/09/17,00:00:00,13250.2700000,13302.1700000,13235.0200000,13272.8100000,22304821472
MOEXBC,D,19/09/17,00:00:00,13259.5400000,13273.4600000,13186.1600000,13212.7800000,22705497887
MOEXBC,D,20/09/17,00:00:00,13213.2200000,13270.1000000,13170.4700000,13269.2300000,24516271192
MOEXBC,D,21/09/17,00:00:00,13258.5200000,13342.6700000,13228.6600000,13294.5100000,26824470501
MOEXBC,D,22/09/17,00:00:00,13285.2400000,13285.2400000,13183.3000000,13222.9100000,21855604741
MOEXBC,D,25/09/17,00:00:00,13213.9700000,13381.3300000,13191.3100000,13370.5900000,30200023000
MOEXBC,D,26/09/17,00:00:00,13395.2300000,13493.1000000,13379.2900000,13391.1600000,33347302398
MOEXBC,D,27/09/17,00:00:00,13400.6600000,13484.8200000,13352.8900000,13459.9500000,24630980474
MOEXBC,D,28/09/17,00:00:00,13456.9000000,13478.7300000,13367.9500000,13390.3000000,20026959195
MOEXBC,D,29/09/17,00:00:00,13375.3900000,13419.7900000,13358.2200000,13417.5200000,18506964078
MOEXBC,D,02/10/17,00:00:00,13416.9900000,13459.4400000,13375.4600000,13396.1700000,18999484778
MOEXBC,D,03/10/17,00:00:00,13397.8800000,13450.2200000,13368.5500000,13398.2000000,18963840557
MOEXBC,D,04/10/17,00:00:00,13395.5800000,13425.3200000,13335.5500000,13403.3100000,17482557728
MOEXBC,D,05/10/17,00:00:00,13400.7900000,13492.4300000,13363.2300000,13489.3700000,25206264504
MOEXBC,D,06/10/17,00:00:00,13499.2800000,13592.5500000,13499.2800000,13532.3900000,23906331210
MOEXBC,D,09/10/17,00:00:00,13535.8100000,13572.3700000,13475.9400000,13535.4400000,16988889499
MOEXBC,D,10/10/17,00:00:00,13536.0400000,13536.0400000,13456.6000000,13483.5800000,14433765074
MOEXBC,D,11/10/17,00:00:00,13492.4300000,13606.7900000,13490.4700000,13588.9500000,27196925356
MOEXBC,D,12/10/17,00:00:00,13590.2400000,13592.6200000,13512.6400000,13544.4600000,18331521494
MOEXBC,D,13/10/17,00:00:00,13544.3400000,13617.0900000,13525.7800000,13571.8100000,22103738077
MOEXBC,D,16/10/17,00:00:00,13599.1700000,13619.3600000,13559.3100000,13619.3600000,22753030830
MOEXBC,D,17/10/17,00:00:00,13613.7200000,13619.7800000,13472.0600000,13514.6800000,22639964867
MOEXBC,D,18/10/17,00:00:00,13505.1400000,13577.9800000,13472.4200000,13524.8400000,24807100225
MOEXBC,D,19/10/17,00:00:00,13532.5900000,13570.5300000,13383.4600000,13392.3500000,22458737226
MOEXBC,D,20/10/17,00:00:00,13420.1600000,13443.5700000,13347.1600000,13374.8700000,26837469900
MOEXBC,D,23/10/17,00:00:00,13387.9500000,13423.2300000,13287.4200000,13314.2800000,20427714251
MOEXBC,D,24/10/17,00:00:00,13316.1200000,13333.2600000,13268.2100000,13286.8400000,20171694792
MOEXBC,D,25/10/17,00:00:00,13298.9900000,13373.7500000,13207.6900000,13211.3000000,25895032029
MOEXBC,D,26/10/17,00:00:00,13212.7200000,13240.5900000,13134.2800000,13179.4100000,18964070904
MOEXBC,D,27/10/17,00:00:00,13207.8000000,13341.1200000,13207.8000000,13341.1200000,26362105236
MOEXBC,D,30/10/17,00:00:00,13349.9600000,13413.1100000,13318.6300000,13319.1400000,20607771923
MOEXBC,D,31/10/17,00:00:00,13345.6900000,13427.6400000,13300.9100000,13300.9100000,20024213211
MOEXBC,D,01/11/17,00:00:00,13351.9600000,13490.8400000,13339.0400000,13445.2300000,26914379603
MOEXBC,D,02/11/17,00:00:00,13428.1900000,13428.1900000,13327.9700000,13380.2600000,25891862902
MOEXBC,D,03/11/17,00:00:00,13380.9300000,13541.4700000,13380.9300000,13421.6000000,25632238693
MOEXBC,D,07/11/17,00:00:00,13511.7500000,13978.8800000,13511.7500000,13978.8800000,64609143987
MOEXBC,D,08/11/17,00:00:00,13976.1500000,14131.5600000,13900.5700000,14025.4600000,40105943408
MOEXBC,D,09/11/17,00:00:00,14017.3000000,14183.4900000,13967.0300000,14183.4900000,50922183326
MOEXBC,D,10/11/17,00:00:00,14173.2800000,14229.2800000,14052.4600000,14076.5000000,53671797954
MOEXBC,D,13/11/17,00:00:00,14077.7100000,14236.5700000,14058.0900000,14058.0900000,31916309175
MOEXBC,D,14/11/17,00:00:00,14050.5000000,14177.5800000,14040.4200000,14042.2100000,33077955850
MOEXBC,D,15/11/17,00:00:00,13994.1700000,14004.3600000,13804.6300000,13804.6300000,44308764716
MOEXBC,D,16/11/17,00:00:00,13856.0000000,13921.4500000,13666.7500000,13799.2600000,46506983045
MOEXBC,D,17/11/17,00:00:00,13827.2000000,13848.5400000,13770.0500000,13793.5900000,28828249409
MOEXBC,D,20/11/17,00:00:00,13798.4500000,13847.7300000,13728.7900000,13773.7300000,21021584825
MOEXBC,D,21/11/17,00:00:00,13795.1500000,13963.2200000,13795.1500000,13956.6800000,40372113794
MOEXBC,D,22/11/17,00:00:00,13988.2700000,14048.6000000,13928.4500000,14001.7800000,25297292230
MOEXBC,D,23/11/17,00:00:00,14000.1600000,14003.5400000,13880.3600000,13921.8300000,23004856754
MOEXBC,D,24/11/17,00:00:00,13931.4200000,14040.4500000,13893.5100000,14023.5000000,24419683754
MOEXBC,D,27/11/17,00:00:00,14011.5900000,14046.8000000,13874.1200000,13926.8100000,18218407982
MOEXBC,D,28/11/17,00:00:00,13917.0200000,13960.0700000,13782.9400000,13960.0700000,23677420529
MOEXBC,D,29/11/17,00:00:00,13948.6200000,13966.6700000,13760.1600000,13788.5500000,23618194720
MOEXBC,D,30/11/17,00:00:00,13764.8200000,13792.1500000,13557.9600000,13621.3600000,26635541398
MOEXBC,D,01/12/17,00:00:00,13631.6900000,13696.1600000,13563.0600000,13671.1300000,23423025680
MOEXBC,D,04/12/17,00:00:00,13663.2100000,13803.6200000,13541.6200000,13777.4900000,25343608103
MOEXBC,D,05/12/17,00:00:00,13747.5300000,13757.4800000,13644.3600000,13742.3600000,18460271909
MOEXBC,D,06/12/17,00:00:00,13706.1900000,13818.6700000,13660.4800000,13798.8500000,16984836392
MOEXBC,D,07/12/17,00:00:00,13776.1400000,13777.8300000,13649.5400000,13654.5900000,21983390942
MOEXBC,D,08/12/17,00:00:00,13682.9300000,13759.9300000,13617.6900000,13674.9200000,18426271532
MOEXBC,D,11/12/17,00:00:00,13681.5500000,13960.4900000,13681.5500000,13960.4900000,22014840220
MOEXBC,D,12/12/17,00:00:00,13985.2400000,14069.0400000,13927.9600000,14069.0400000,24449227636
MOEXBC,D,13/12/17,00:00:00,14015.0000000,14056.7100000,13838.7000000,13875.2600000,27476301622
MOEXBC,D,14/12/17,00:00:00,13876.7800000,14017.7700000,13841.0900000,14017.7700000,27293629453
MOEXBC,D,15/12/17,00:00:00,13996.5000000,14010.6400000,13898.5400000,13950.2800000,20080646441
MOEXBC,D,18/12/17,00:00:00,13958.5800000,14036.0800000,13801.7800000,13897.1900000,20852756608
MOEXBC,D,19/12/17,00:00:00,13896.3600000,13923.4100000,13743.4000000,13775.8000000,19399024310
MOEXBC,D,20/12/17,00:00:00,13782.6500000,13801.0600000,13667.3600000,13667.3600000,22943631270
MOEXBC,D,21/12/17,00:00:00,13625.1100000,13663.9400000,13516.0400000,13593.2000000,28341199356
MOEXBC,D,22/12/17,00:00:00,13603.0400000,13710.1000000,13568.6500000,13658.4500000,14544005275
MOEXBC,D,25/12/17,00:00:00,13697.2300000,13732.1000000,13633.7900000,13661.1500000,6621020202
MOEXBC,D,26/12/17,00:00:00,13664.7900000,13676.7300000,13530.2000000,13597.2700000,8063475685
MOEXBC,D,27/12/17,00:00:00,13615.5400000,13682.7700000,13564.3800000,13653.3800000,20466948051
MOEXBC,D,28/12/17,00:00:00,13651.4900000,13651.4900000,13528.4400000,13625.2400000,14159895048
MOEXBC,D,29/12/17,00:00:00,13624.5800000,13678.6500000,13549.9700000,13672.3300000,11431456009
MOEXBC,D,03/01/18,00:00:00,13712.5800000,13974.7100000,13707.9700000,13974.7100000,17660102088
MOEXBC,D,04/01/18,00:00:00,14006.8600000,14300.0900000,13985.2800000,14300.0900000,30509344524
MOEXBC,D,05/01/18,00:00:00,14300.4900000,14392.5100000,14238.3700000,14392.5100000,21039203094
MOEXBC,D,09/01/18,00:00:00,14434.8000000,14657.0300000,14434.8000000,14529.1900000,37226709713
MOEXBC,D,10/01/18,00:00:00,14545.2200000,14597.1200000,14459.0500000,14584.7600000,33578489833
MOEXBC,D,11/01/18,00:00:00,14584.5600000,14685.9000000,14504.3300000,14685.9000000,30354796708
MOEXBC,D,12/01/18,00:00:00,14665.3900000,14819.2100000,14593.8700000,14819.2100000,33319081163
MOEXBC,D,15/01/18,00:00:00,14864.7800000,14945.6400000,14788.3100000,14801.8600000,23619761853
MOEXBC,D,16/01/18,00:00:00,14812.0200000,14831.5300000,14594.9000000,14780.3200000,27044135036
MOEXBC,D,17/01/18,00:00:00,14684.4100000,14917.4000000,14590.5200000,14917.4000000,32688089761
MOEXBC,D,18/01/18,00:00:00,14934.0900000,15077.5100000,14927.2600000,15054.0500000,42195600324
MOEXBC,D,19/01/18,00:00:00,15055.6000000,15114.8800000,14870.6400000,14958.5600000,30624365740
MOEXBC,D,22/01/18,00:00:00,14955.6800000,15108.2500000,14941.4000000,15108.2500000,23441395651
MOEXBC,D,23/01/18,00:00:00,15130.3800000,15155.8000000,14915.6700000,15037.9300000,31798014571
MOEXBC,D,24/01/18,00:00:00,15026.8000000,15123.9300000,14923.3900000,15123.9300000,26193421010
MOEXBC,D,25/01/18,00:00:00,15160.5800000,15275.7500000,15131.7000000,15218.1300000,44636005289
MOEXBC,D,26/01/18,00:00:00,15181.1900000,15181.1900000,14928.7700000,15033.0500000,33215455712
MOEXBC,D,29/01/18,00:00:00,15032.1700000,15095.2800000,14911.7700000,14935.2800000,36503174213
MOEXBC,D,30/01/18,00:00:00,14876.5900000,15086.4500000,14801.3500000,14929.0400000,41012065027
MOEXBC,D,31/01/18,00:00:00,14916.7200000,15056.4600000,14837.3000000,15017.8600000,36705796384
MOEXBC,D,01/02/18,00:00:00,15033.4400000,15183.4300000,15006.0000000,15110.0500000,38683531798
MOEXBC,D,02/02/18,00:00:00,15088.6200000,15160.6600000,14907.1800000,14971.6300000,38742290769
MOEXBC,D,05/02/18,00:00:00,14887.5300000,14955.0400000,14777.4700000,14914.8200000,30601279124
MOEXBC,D,06/02/18,00:00:00,14603.0100000,14821.8300000,14570.9200000,14676.9600000,52957339397
MOEXBC,D,07/02/18,00:00:00,14818.7800000,14881.7200000,14746.9600000,14784.1800000,34835998781
MOEXBC,D,08/02/18,00:00:00,14738.6600000,14816.5900000,14573.5800000,14573.5800000,34104807931
MOEXBC,D,09/02/18,00:00:00,14430.8000000,14522.2800000,14259.4000000,14372.6200000,47584838725
MOEXBC,D,12/02/18,00:00:00,14493.8300000,14592.3700000,14428.3100000,14515.0900000,27152741200
MOEXBC,D,13/02/18,00:00:00,14575.5700000,14731.3100000,14523.0800000,14731.3100000,31012377739
MOEXBC,D,14/02/18,00:00:00,14754.5600000,14791.3200000,14605.8900000,14772.8100000,34703140778
MOEXBC,D,15/02/18,00:00:00,14862.5000000,14933.2000000,14811.2300000,14813.7500000,37575818037
MOEXBC,D,16/02/18,00:00:00,14856.8700000,14940.3200000,14682.1100000,14724.5100000,51339336064
MOEXBC,D,19/02/18,00:00:00,14723.5500000,14802.7000000,14685.2800000,14714.4600000,27453927976
MOEXBC,D,20/02/18,00:00:00,14733.0100000,14846.7300000,14722.6800000,14828.7600000,31987212205
MOEXBC,D,21/02/18,00:00:00,14814.4600000,15206.8100000,14803.4900000,15206.8100000,43660500531
MOEXBC,D,22/02/18,00:00:00,15167.1800000,15337.2700000,15108.4100000,15337.2700000,43602273047
MOEXBC,D,26/02/18,00:00:00,15454.9600000,15632.0000000,15411.2600000,15454.9300000,52046728008
MOEXBC,D,27/02/18,00:00:00,15482.7800000,15484.6500000,15317.0200000,15383.0100000,30789043660
MOEXBC,D,28/02/18,00:00:00,15277.9000000,15314.9000000,15040.0500000,15040.0500000,35733312671
MOEXBC,D,01/03/18,00:00:00,14961.0200000,15115.2800000,14925.6900000,15042.1800000,32637681489
MOEXBC,D,02/03/18,00:00:00,15024.4100000,15077.8600000,14813.8700000,14985.7200000,32793986345
MOEXBC,D,05/03/18,00:00:00,15010.7800000,15185.6700000,15010.7800000,15128.5600000,24635786552
MOEXBC,D,06/03/18,00:00:00,15173.8600000,15248.4100000,15078.5400000,15079.6700000,34827486817
MOEXBC,D,07/03/18,00:00:00,15004.8500000,15017.4300000,14843.0600000,14992.3100000,33567439640
MOEXBC,D,09/03/18,00:00:00,14976.7400000,15134.3600000,14957.9400000,15134.3600000,18554009994
MOEXBC,D,12/03/18,00:00:00,15178.3300000,15241.3100000,15116.9600000,15177.3300000,22358816436
MOEXBC,D,13/03/18,00:00:00,15156.3300000,15228.3200000,15084.4000000,15173.0800000,25414654179
MOEXBC,D,14/03/18,00:00:00,15131.7400000,15131.7400000,14857.5600000,14857.5600000,36542613979
MOEXBC,D,15/03/18,00:00:00,14855.1900000,14929.9700000,14768.5900000,14853.7600000,46833125618
MOEXBC,D,16/03/18,00:00:00,14860.3600000,15037.8700000,14742.3200000,15037.8700000,42365514485
MOEXBC,D,19/03/18,00:00:00,15067.0900000,15084.4700000,14923.3300000,14950.3400000,28917555783
MOEXBC,D,20/03/18,00:00:00,14969.6900000,15064.9000000,14824.2200000,15047.2200000,36021813496
MOEXBC,D,21/03/18,00:00:00,15065.1100000,15222.6300000,15035.9300000,15157.2800000,36720936792
MOEXBC,D,22/03/18,00:00:00,15189.8500000,15222.8200000,14973.1000000,15018.1300000,29795210062
MOEXBC,D,23/03/18,00:00:00,14919.1700000,15052.9200000,14836.1500000,15027.1700000,30918494953
MOEXBC,D,26/03/18,00:00:00,15016.4400000,15020.5600000,14703.0900000,14703.0900000,30706720720
MOEXBC,D,27/03/18,00:00:00,14787.2900000,14931.0600000,14709.4200000,14865.0900000,26108845115
MOEXBC,D,28/03/18,00:00:00,14788.1800000,14851.0400000,14717.4500000,14779.4600000,27221103043
MOEXBC,D,29/03/18,00:00:00,14804.4400000,14946.6200000,14804.4400000,14945.4900000,25533675189
MOEXBC,D,30/03/18,00:00:00,14974.2000000,14994.5800000,14911.9700000,14911.9700000,7473258295
MOEXBC,D,02/04/18,00:00:00,14924.5000000,15081.5400000,14807.5000000,14807.5000000,19623469944
MOEXBC,D,03/04/18,00:00:00,14830.3500000,14869.2500000,14729.8400000,14869.2500000,28310139238
MOEXBC,D,04/04/18,00:00:00,14877.7600000,14941.3300000,14753.7900000,14883.3300000,28989153617
MOEXBC,D,05/04/18,00:00:00,14935.6500000,15107.5000000,14931.2600000,15089.4300000,32068637186
MOEXBC,D,06/04/18,00:00:00,15028.7000000,15072.8800000,14949.2100000,15002.8500000,28176263687
MOEXBC,D,09/04/18,00:00:00,14968.1500000,14968.1500000,13569.1900000,13740.4000000,123777884704
MOEXBC,D,10/04/18,00:00:00,13737.2000000,14509.2200000,13703.0700000,14340.2800000,99442498771
MOEXBC,D,11/04/18,00:00:00,14329.4600000,14759.3200000,14220.2100000,14503.0700000,60851277214
MOEXBC,D,12/04/18,00:00:00,14617.2800000,14694.3000000,14363.0700000,14626.7300000,54590228370
MOEXBC,D,13/04/18,00:00:00,14644.3900000,14689.5400000,14322.2200000,14375.6400000,46225367397
MOEXBC,D,16/04/18,00:00:00,14231.9200000,14413.8400000,14142.3000000,14158.1900000,62024419794
MOEXBC,D,17/04/18,00:00:00,14376.5300000,14485.8700000,14313.2900000,14485.8700000,55793682937
MOEXBC,D,18/04/18,00:00:00,14508.7600000,14860.6500000,14486.4000000,14818.3300000,62251666918
MOEXBC,D,19/04/18,00:00:00,14860.6200000,14978.5200000,14660.0600000,14742.0200000,48755015096
MOEXBC,D,20/04/18,00:00:00,14732.0000000,14824.7300000,14675.1400000,14749.3800000,27509808175
MOEXBC,D,23/04/18,00:00:00,14740.0600000,14863.7100000,14597.3800000,14857.0800000,49067910208
MOEXBC,D,24/04/18,00:00:00,14926.2200000,15005.1300000,14820.3500000,14884.3700000,36951482696
MOEXBC,D,25/04/18,00:00:00,14815.8500000,14898.4000000,14725.2000000,14898.4000000,32811495297
MOEXBC,D,26/04/18,00:00:00,14916.3800000,15140.8000000,14900.1000000,15140.8000000,38148770204
MOEXBC,D,27/04/18,00:00:00,15156.2700000,15256.2700000,15096.0500000,15256.2700000,36150581640
MOEXBC,D,28/04/18,00:00:00,15231.7300000,15231.7300000,15151.7900000,15217.2900000,4748399198
MOEXBC,D,30/04/18,00:00:00,15203.0300000,15394.6400000,15155.4000000,15270.0300000,19875740869
